log_file,n_iters,E_initial,E_final,sigma_E_final,accept_initial,accept_final,Mx_final,sigma_Mx_final,Mz_final,sigma_Mz_final,Mz_AFM_final,sigma_Mz_AFM_final,Mz_AFM_sq_final,sigma_Mz_AFM_sq_final,Ntot_final,sigma_Ntot_final
/mnt/d/0_code/0_nqs/phase_diagram/train/complex64/L32_J0.75_delta0.0_alphaInt6.0/rbm_LongIsing_L=32_J=0.75_delta=0.0_alphaInt=6.0_alpha=12_Cal1.log,237,-36.04844497433333,-36.60476456134323,0.00010883588573866107,0.7292811075846354,0.562932014465332,-0.8448175124670951,0.0007180889681633725,0.0006237030029296875,0.0006494519414267498,-0.0006961822509765625,0.0023499779814741334,0.09567725658416748,0.0006990620274797924,nan,nan
