iter,Energy,sigma_E,Mx,sigma_Mx,Mz,sigma_Mz,Mz_AFM,sigma_Mz_AFM,Mz_AFM_sq,sigma_Mz_AFM_sq,Ntot,sigma_Ntot,accept
0,-59.79277516532103,0.005276730823843323,-0.3613480630647961,0.000990675083850819,-0.00016021728515625,0.0003330725469793612,-0.047191619873046875,0.04088988617642548,nan,nan,nan,nan,0.07594617207845052
1,-59.80327144380967,0.004612535321944705,-0.3593490109713329,0.0009862292790791276,2.288818359375e-05,0.0003320415072640497,-0.048336029052734375,0.040882887089062354,nan,nan,nan,nan,0.07190100351969402
2,-59.84142468984033,0.004347680028516163,-0.35088677296452203,0.0010571730174222863,-0.0002193450927734375,0.00031563692401933376,-0.05111885070800781,0.041061559684019526,nan,nan,nan,nan,0.0689709981282552
3,-59.867338609421736,0.00369163998268258,-0.34383000217366844,0.0010111820049259158,-0.0004138946533203125,0.0003218451136117072,-0.05110740661621094,0.04117584864160058,nan,nan,nan,nan,0.06735165913899739
4,-59.873550745936434,0.0034181525675205087,-0.3421873329230467,0.0010654244170833667,-0.0001659393310546875,0.00029693575579763283,-0.05077171325683594,0.04120496380200844,nan,nan,nan,nan,0.06532557805379231
5,-59.88965212662395,0.002928659454653343,-0.33703823769004315,0.0010456762991936234,-0.0004367828369140625,0.0003140736433968237,-0.05078315734863281,0.04130054489616275,nan,nan,nan,nan,0.06391096115112305
6,-59.896090339388124,0.002598925577761458,-0.3349924708172403,0.001025082538059784,-1.1444091796875e-05,0.0003026255486477338,-0.051784515380859375,0.04133949117760171,nan,nan,nan,nan,0.06266927719116211
7,-59.907752751743196,0.002384674536667412,-0.33029818842963155,0.0010479379732795018,0.0005016326904296875,0.0003089781411196595,-0.05105781555175781,0.04142428572418106,nan,nan,nan,nan,0.06115277608235677
8,-59.912157920174536,0.0020367588349568914,-0.32786547689238105,0.000990625955499099,0.000255584716796875,0.00030527667337332465,-0.051036834716796875,0.04145513804419708,nan,nan,nan,nan,0.06023740768432617
9,-59.919144059981186,0.0019078450426236312,-0.3251075135244306,0.001011370946831585,-0.0001354217529296875,0.00030683515912862346,-0.05129814147949219,0.04151781904143421,nan,nan,nan,nan,0.05917676289876302
10,-59.91868405732816,0.0017449166321023598,-0.32509856882702326,0.0010473335360580561,0.0001125335693359375,0.0003146269778642374,-0.05143928527832031,0.04151113831613073,nan,nan,nan,nan,0.05858469009399414
11,-59.9244908981071,0.0014752071216936977,-0.3218213724481368,0.0009760862133899203,0.000385284423828125,0.0002989388229455462,-0.051982879638671875,0.04157117101664817,nan,nan,nan,nan,0.05792315800984701
12,-59.927241368784856,0.0013792023969791643,-0.31937528540168736,0.0009887826816073124,0.000152587890625,0.00029597417232820315,-0.052097320556640625,0.041601881714055815,nan,nan,nan,nan,0.056862195332845054
13,-59.92967845721263,0.0013166382767763446,-0.31826923880197855,0.001014817350347577,0.000125885009765625,0.00029609701423654596,-0.05164337158203125,0.041633834062682874,nan,nan,nan,nan,0.056365013122558594
14,-59.93190118506469,0.00112540850123985,-0.31673630651644236,0.0009885765122148004,-0.000156402587890625,0.0003011972681539222,-0.05204010009765625,0.04166404159778967,nan,nan,nan,nan,0.055721441904703774
15,-59.9345846340944,0.00102545273796503,-0.3139489344141445,0.001001094748527023,0.0002307891845703125,0.00028557031316863254,-0.05187797546386719,0.041708933798664895,nan,nan,nan,nan,0.05509185791015625
16,-59.933861724866524,0.0009455553476275612,-0.31583022685508955,0.001012573759540712,0.00048065185546875,0.0002698340122339951,-0.051280975341796875,0.041691064459988575,nan,nan,nan,nan,0.05486456553141276
17,-59.935725812383566,0.0008429033410528845,-0.31401659558440187,0.0009795124697596388,0.0001277923583984375,0.00030415024355174143,-0.05161857604980469,0.04172232183638686,nan,nan,nan,nan,0.05427281061808268
18,-59.93746844096876,0.0008156485995733946,-0.3114602792083525,0.0010305318005613563,-5.340576171875e-05,0.00028321698755781567,-0.0511627197265625,0.041763830228463486,nan,nan,nan,nan,0.05400911966959635
19,-59.937365114225074,0.0007276892835070842,-0.31305474302740927,0.0010066340528358307,-0.0001583099365234375,0.0002823233254600213,-0.05161094665527344,0.04174857361552204,nan,nan,nan,nan,0.053702354431152344
20,-59.9381555633857,0.0006681760001868949,-0.3109765330304221,0.0010534801755965255,-0.0001735687255859375,0.000278661129787306,-0.05125236511230469,0.04177699327482948,nan,nan,nan,nan,0.0531457265218099
21,-59.93741677649815,0.0006321391070240283,-0.3118264180413918,0.0010206464194781844,-0.0002079010009765625,0.00030016235118109135,-0.05189704895019531,0.041758396957776237,nan,nan,nan,nan,0.052972634633382164
22,-59.93928985779281,0.0005868476644223283,-0.3087596706641094,0.0010087473848805913,-0.00061798095703125,0.0002940471537378164,-0.052059173583984375,0.04181054276513656,nan,nan,nan,nan,0.05273151397705078
23,-59.93799735749447,0.0005704286892788885,-0.3121657640143761,0.0010569618866856432,-0.0001735687255859375,0.0002969394887253075,-0.05521202087402344,0.04174128247620194,nan,nan,nan,nan,0.05271021525065104
24,-59.93965206932022,0.00047311258499662713,-0.3084862568428366,0.0009716829603531402,-0.0002613067626953125,0.0002996561969431389,-0.05532264709472656,0.04181156892497613,nan,nan,nan,nan,0.052446842193603516
