iter,Energy,sigma_E,Mx,sigma_Mx,Mz,sigma_Mz,Mz_AFM,sigma_Mz_AFM,Ntot,sigma_Ntot,accept
0,31.95206423677977,0.0318245408116203,0.999954800396587,1.5140010356005352e-05,-0.00148773193359375,0.0010058797911468235,-0.0002593994140625,0.0009791443221593115,nan,nan,0.9945672750473022
1,31.651761752878944,0.032605413113974156,0.9998396124458401,2.7803130119825337e-05,-0.0014095306396484375,0.0009526049888585282,-0.0012264251708984375,0.0009804017646675128,nan,nan,0.9853745698928833
2,31.26290691923911,0.03177787641067922,0.9994285535249996,4.592575515278929e-05,-0.000400543212890625,0.0009303305511426927,-0.0002288818359375,0.0009499743930384246,nan,nan,0.9738682508468628
3,30.82838784566551,0.033869013974507575,0.9986890342412872,7.013104457626343e-05,0.0002231597900390625,0.0009405523330415064,-0.0018711090087890625,0.0009988120170306058,nan,nan,0.9624671936035156
4,30.464970658203498,0.03435481513637183,0.9978295275635763,9.231538098785404e-05,0.0004634857177734375,0.000939886241230939,-0.0025806427001953125,0.0009523407116463182,nan,nan,0.9509114027023315
5,30.05070376870055,0.036366118782580024,0.9966061597499535,0.00011861871099677396,-0.0014934539794921875,0.0009035363943170384,-0.0014514923095703125,0.0009982878569754897,nan,nan,0.9392504692077637
6,29.667696184222653,0.03422580440071089,0.9952690968106563,0.00013151703567718383,3.24249267578125e-05,0.0008916456402804584,-0.0008220672607421875,0.0009978178984380145,nan,nan,0.9275236129760742
7,29.241970493391612,0.03632896162002816,0.9935130865911548,0.00015960815787115814,-0.0003261566162109375,0.0008889154140777647,0.0003719329833984375,0.0010198232428047683,nan,nan,0.9157750606536865
8,28.81039732704715,0.0367342280246869,0.991516088900634,0.00018241800469672096,-0.0004940032958984375,0.0009037200005051534,0.0004634857177734375,0.001041292412388593,nan,nan,0.9034199714660645
9,28.35979728446973,0.036796214664185846,0.9891539199288939,0.00020281349166466605,-0.0002651214599609375,0.0008696508597506408,0.0017299652099609375,0.0010946579923002489,nan,nan,0.891158938407898
10,27.896894014102642,0.0385539638812922,0.986506003604261,0.00023225857777657653,-0.0007495880126953125,0.0008644481317765621,-0.0002269744873046875,0.0010470026675094024,nan,nan,0.8786236047744751
11,27.414598673542294,0.03731879876123593,0.9834956924512462,0.00024385533775019515,0.00032806396484375,0.0008845762090556432,0.000362396240234375,0.0010856194566128115,nan,nan,0.8662840127944946
12,26.90467066336943,0.03895062942614475,0.9800848345923068,0.0002742417604386852,0.001438140869140625,0.0008464434345634491,-0.000606536865234375,0.0010773822921175957,nan,nan,0.8537490367889404
13,26.417618421855288,0.040675943963557025,0.9765400574379965,0.0003069053000311769,0.0015468597412109375,0.0008119139645457787,0.0036296844482421875,0.0011538725707857273,nan,nan,0.8404650688171387
14,25.893048906099484,0.038625553020909406,0.972456830394688,0.00030986310728529985,-0.0012722015380859375,0.000820378425423042,-0.0008411407470703125,0.001102089538581902,nan,nan,0.8274619579315186
15,25.23553359801423,0.03972562045225016,0.9670624272435081,0.0003370711939181678,-0.0002918243408203125,0.0007977282199407057,-0.0012607574462890625,0.0011312496146962485,nan,nan,0.8143084049224854
16,24.729327497501423,0.04006922265520558,0.9626447361453598,0.0003597837716116112,-0.001758575439453125,0.0008058674147566165,0.000942230224609375,0.001185812134124903,nan,nan,0.8010751008987427
17,24.215360542727435,0.04266695308321047,0.9578910998349708,0.000401162326185494,0.0004596710205078125,0.0008076090713206832,-0.0004673004150390625,0.001205942771926259,nan,nan,0.787758469581604
18,23.622610567607097,0.04329311586483565,0.9522742173594283,0.00042626356326398387,-0.0006160736083984375,0.0008073000756391559,-0.0003490447998046875,0.0011864326312215957,nan,nan,0.7739251852035522
19,23.0696909962339,0.042917177362994864,0.9467705576136256,0.000440497903807146,0.0001773834228515625,0.000762406529530369,-0.0017147064208984375,0.0012175276419918151,nan,nan,0.7604860067367554
20,22.443010827415463,0.042745101587202156,0.9402039969941605,0.0004582751363284406,-0.0003643035888671875,0.0007599327302504378,9.34600830078125e-05,0.0012521023308646123,nan,nan,0.7463910579681396
21,21.792878860255282,0.04554874334010842,0.9332220379961503,0.0005051080614410011,0.00116729736328125,0.000745610451964158,-0.002094268798828125,0.0012387001827579508,nan,nan,0.7324076890945435
22,21.05396389866538,0.04399211538477308,0.9248776587906069,0.0005055870121954557,-0.0010166168212890625,0.000736393613659406,-0.0001888275146484375,0.0013233363351732809,nan,nan,0.7186580896377563
23,20.420690872783368,0.045501832374454106,0.9173454486919534,0.0005452173800522042,-0.0015430450439453125,0.0007364190285630038,-0.0005931854248046875,0.001284843251597712,nan,nan,0.7042920589447021
24,19.73697061024554,0.0438940307569794,0.9091885664622386,0.0005408648284998737,-0.0010509490966796875,0.0007094324579326807,0.0013370513916015625,0.001310359777392321,nan,nan,0.6905233860015869
25,19.05864034753084,0.044902978920095496,0.9009052437393348,0.0005741540918932368,-0.000682830810546875,0.0007366338454648519,0.00142669677734375,0.0013628237682625902,nan,nan,0.6755630970001221
26,18.341708368025316,0.0460343771781096,0.8916519900778139,0.0006073721942709057,0.000110626220703125,0.0006623656790674205,0.000675201416015625,0.0013860554627985486,nan,nan,0.6615227460861206
27,17.638141062367332,0.04566519797871643,0.8824295189874495,0.0006185030189728021,0.0006504058837890625,0.0006646704814278427,0.0005283355712890625,0.001398647280908245,nan,nan,0.6467776298522949
28,16.851702476275193,0.04830306875728553,0.871809813085211,0.000668533914128652,0.0012569427490234375,0.0006625803494753344,0.0017147064208984375,0.001434551562713634,nan,nan,0.6322182416915894
29,16.13612541518644,0.048142505647866485,0.8620618454885954,0.000683660307119242,-0.000579833984375,0.0006200137378260787,-0.000202178955078125,0.0014830086720756654,nan,nan,0.6181601285934448
30,15.313744032210332,0.047958702082058075,0.8500201983116203,0.0006947174310060198,-0.00045013427734375,0.0006413503650245785,0.00133514404296875,0.0014783582097576964,nan,nan,0.6037108898162842
31,14.630678194007988,0.047279862104354246,0.8401791800497653,0.0007018420630507595,-0.0001926422119140625,0.0006322940926192314,-0.0009365081787109375,0.001528063127925077,nan,nan,0.5892753601074219
32,13.863432523766603,0.04986715459713336,0.8287901139975469,0.0007555500732100226,7.62939453125e-06,0.0006148292812186703,0.00197601318359375,0.0015703305190875646,nan,nan,0.5744651556015015
33,13.020264285251484,0.049684792109737086,0.8162612204393829,0.0007759794398574222,0.0,0.0006057326064923712,0.000461578369140625,0.0016135750178868998,nan,nan,0.5602370500564575
34,12.237899528286102,0.049398865351287284,0.8039881945243801,0.0007882209025593603,-0.000560760498046875,0.0005852595701594021,0.0033721923828125,0.0017155638106354971,nan,nan,0.5458887815475464
35,11.329867652626774,0.04953998662121462,0.789902545299713,0.000797313518344412,0.0002765655517578125,0.0005791260380743013,0.0020084381103515625,0.0016431962660786582,nan,nan,0.5306905508041382
