iter,Energy,sigma_E,Mx,sigma_Mx,Mz,sigma_Mz,Mz_AFM,sigma_Mz_AFM,Ntot,sigma_Ntot,accept
0,-31.999982141493092,4.9590562724620554e-05,-0.9999994419216591,1.5497050851443923e-06,-0.0020294189453125,0.0009538933979163463,0.00051116943359375,0.0009767742947112803,nan,nan,0.9995196660359701
1,-31.9999840562632,4.736000885606995e-05,-0.999999501758225,1.480000276752186e-06,-0.0015583038330078125,0.0009977079998579632,-0.0001621246337890625,0.0009822102651414596,nan,nan,0.9994646708170573
2,-31.99999183809632,4.674318703030447e-05,-0.99999974494051,1.4607245946970146e-06,-0.0002231597900390625,0.0009848131829808572,0.0001201629638671875,0.0010154607473495817,nan,nan,0.9995193481445312
3,-31.999929102355964,5.1096043502799365e-05,-0.9999977844486239,1.5967513594624802e-06,-0.0010509490966796875,0.0010452131794212239,0.0006122589111328125,0.0009786905780487692,nan,nan,0.9995203018188477
4,-31.999947035297737,4.559093420651621e-05,-0.9999983448530543,1.4247166939536316e-06,0.00048828125,0.0009915204692356261,-0.0005645751953125,0.000957551465904378,nan,nan,0.9995247522989908
5,-31.99999599594048,4.688604878866398e-05,-0.99999987487314,1.4651890246457493e-06,-0.0007991790771484375,0.0010010729927584924,0.0016422271728515625,0.001043846282404335,nan,nan,0.9995495478312174
6,-32.00000975738294,5.047496350343313e-05,-1.000000304918217,1.5773426094822853e-06,0.0001068115234375,0.0009405179914265325,-2.288818359375e-05,0.0009612804719409336,nan,nan,0.9994702339172363
7,-31.999950794916003,4.442391303768335e-05,-0.9999984623411251,1.3882472824276048e-06,-0.0011882781982421875,0.0009843045095340877,-0.0009403228759765625,0.0009399500274453936,nan,nan,0.9995245933532715
8,-31.999986096947396,4.9240039611898766e-05,-0.9999995655296061,1.5387512378718364e-06,-0.0016231536865234375,0.0009440403607382039,0.0003948211669921875,0.0009376967215392018,nan,nan,0.999506950378418
9,-31.999942386801195,4.9828596821221544e-05,-0.9999981995875373,1.5571436506631733e-06,-0.0006237030029296875,0.000978141034699713,-0.0003414154052734375,0.0010093216440270891,nan,nan,0.9994854927062988
10,-31.999946413397993,4.274017330337027e-05,-0.9999983254186873,1.335630415730321e-06,-0.000431060791015625,0.0009576490393641754,-0.000530242919921875,0.001029284664853006,nan,nan,0.9995473225911459
11,-32.000004191402695,4.466047380203042e-05,-1.0000001309813342,1.3956398063134507e-06,0.001033782958984375,0.0009543649884473381,-9.1552734375e-05,0.0009832146324488173,nan,nan,0.9995376269022623
12,-32.000010005385775,4.4433942055662285e-05,-1.0000003126683055,1.3885606892394464e-06,0.0007152557373046875,0.0009905299469512238,-0.0010242462158203125,0.0009520092338522001,nan,nan,0.9995768864949545
13,-32.00002443012818,8.7419850121407e-05,-1.0000007634415056,2.7318703162939687e-06,0.0020198822021484375,0.0009686751424424214,0.0008373260498046875,0.0009762804395111384,nan,nan,0.9991833368937174
14,-31.99995591636616,4.496215032991472e-05,-0.9999986223864425,1.405067197809835e-06,0.0003566741943359375,0.001009747377952307,0.0009212493896484375,0.0009412632304930894,nan,nan,0.9995169639587402
15,-32.00001646085184,4.346542429805463e-05,-1.00000051440162,1.3582945093142072e-06,0.0017852783203125,0.000978967705420597,0.00029754638671875,0.0008607542722749831,nan,nan,0.999522844950358
16,-32.00005043292185,5.1632806548703364e-05,-1.000001576028808,1.6135252046469801e-06,0.001312255859375,0.001023344534542317,-0.00020599365234375,0.0010291965891981514,nan,nan,0.9994816780090332
17,-32.00000398005068,4.474086738012391e-05,-1.0000001243765837,1.3981521056288722e-06,0.0013751983642578125,0.0010311079528757016,-0.0004482269287109375,0.000980119520441032,nan,nan,0.9995694160461426
18,-31.999990345322658,4.660912877593468e-05,-0.9999996982913331,1.4565352742479587e-06,-0.00011444091796875,0.000959673075178451,-0.001461029052734375,0.0009795381840826253,nan,nan,0.9995479583740234
19,-32.000005155907274,4.971669433539288e-05,-1.0000001611221023,1.5536466979810276e-06,-9.72747802734375e-05,0.0009672832708975006,-0.0007343292236328125,0.0009286290681945094,nan,nan,0.9995191891988119
20,-32.00001597958908,4.7929571916247855e-05,-1.0000004993621587,1.4977991223827455e-06,0.0012340545654296875,0.0010075340625806649,-0.0003757476806640625,0.0009439915268037769,nan,nan,0.9994789759318033
