log_file,n_iters,E_initial,E_final,sigma_E_final,accept_initial,accept_final,Mx_final,sigma_Mx_final,Mz_final,sigma_Mz_final,Mz_AFM_final,sigma_Mz_AFM_final,Mz_AFM_sq_final,sigma_Mz_AFM_sq_final,Ntot_final,sigma_Ntot_final
/mnt/d/0_code/0_nqs/phase_diagram/train/complex64/L32_J2.0_delta0.0_alphaInt0.75/rbm_LongIsing_L=32_J=2.0_delta=0.0_alphaInt=0.75_alpha=12_Cal1.log,205,-49.95230415953776,-50.09785019890454,0.0002415031961343592,0.45633141199747723,0.38710959752400714,-0.687153862790971,0.0011261714837728844,-2.6702880859375e-05,0.0003816585892812975,0.00479888916015625,0.004184030937576908,0.15730512142181396,0.0013285683631953944,nan,nan
