iter,Energy,sigma_E,Mx,sigma_Mx,Mz,sigma_Mz,Mz_AFM,sigma_Mz_AFM,Ntot,sigma_Ntot,accept
0,-43.6648223934722,0.007224642955733812,-0.7787967566035989,0.000903815700607062,-0.000194549560546875,0.000370878434808565,-0.00147247314453125,0.001974747934590267,nan,nan,0.47252941131591797
1,-43.736984404625986,0.006134524226069316,-0.7887012551403769,0.0009180277577949025,4.9591064453125e-05,0.0003931668757691158,-0.001434326171875,0.0020242024364616005,nan,nan,0.4831426938374837
2,-43.79248410744892,0.005246235169100704,-0.7976747309006604,0.0009001725895198256,0.0001277923583984375,0.0004134339630681696,-0.0016689300537109375,0.0017950872997928048,nan,nan,0.49149322509765625
3,-43.824641276024906,0.004537735084474253,-0.8032800313114712,0.0009013036774406228,0.0002269744873046875,0.00040895325795327846,-0.0050754547119140625,0.0017519649501485412,nan,nan,0.4988255500793457
4,-43.84688525455286,0.0038569137892121214,-0.8072695958389007,0.0008449320101806146,-0.0008449554443359375,0.00042408257825216094,-0.0025196075439453125,0.0018074689364545851,nan,nan,0.5052264531453451
5,-43.86422482489808,0.003388791025701114,-0.8111613415967472,0.0008420782314694701,0.0005168914794921875,0.00041072953938242797,0.0001239776611328125,0.0016894229460534815,nan,nan,0.5104454358418783
6,-43.88016624664444,0.003171636205183261,-0.8151834225006246,0.0008405942333004472,0.0002803802490234375,0.0004279641304749263,-7.43865966796875e-05,0.0017736988931700039,nan,nan,0.5149757067362467
7,-43.89930433832037,0.003155363913107792,-0.81885528682064,0.0008821815083575233,-0.0004444122314453125,0.0004152283815109854,-0.0009822845458984375,0.0017883374243537727,nan,nan,0.518530527750651
8,-43.90658488995144,0.0028501032598741045,-0.8209037599859708,0.0008800277238996823,-0.000194549560546875,0.00043088217084376074,0.00037384033203125,0.0017666239156304384,nan,nan,0.5219753583272299
9,-43.91926019690907,0.002503999571143648,-0.8237598461961733,0.0008488102499803723,-0.00035858154296875,0.0004103901986981087,0.0,0.0016245684526384175,nan,nan,0.5252812703450521
10,-43.92111272071238,0.0024780473303237975,-0.8250795178504872,0.0008259539014434193,0.0003299713134765625,0.0004440746126851277,0.0002536773681640625,0.0017413899264682269,nan,nan,0.527049700419108
11,-43.93111087809445,0.0024469626260838367,-0.827510953597129,0.0008412561563568829,5.14984130859375e-05,0.0004423386827792524,0.0012035369873046875,0.0016302055784108743,nan,nan,0.5296891530354818
12,-43.9388397301544,0.0020945455332273643,-0.8281213043812512,0.0008358962941866406,7.05718994140625e-05,0.0004313827517955766,-0.0012798309326171875,0.001681943698461016,nan,nan,0.5324300130208334
13,-43.9409491156783,0.0018752095123253391,-0.828800756768312,0.0008262178625760141,-0.000156402587890625,0.000431089768184778,-0.000732421875,0.0016659966984262974,nan,nan,0.5342113176981608
14,-43.94382591585332,0.0018987458220994212,-0.8307573976277653,0.0008634207945040971,-0.0004596710205078125,0.000393753453419115,-0.0022983551025390625,0.0016698693097513043,nan,nan,0.5360363324483236
15,-43.950725727379385,0.0017460143304139765,-0.8328071470678945,0.000841409079187074,0.0004787445068359375,0.0004363201271307862,-0.0013599395751953125,0.0015918902310048185,nan,nan,0.537878672281901
16,-43.95509682651558,0.0015815622187790265,-0.8338921225332523,0.0007897423481676789,-0.000457763671875,0.0004006862385023573,-0.001434326171875,0.0016605455410205932,nan,nan,0.539572556813558
17,-43.958467977855136,0.001457845081071015,-0.8348672551037074,0.0008342263033381165,-5.53131103515625e-05,0.0004299510639804926,0.0018520355224609375,0.0015665377399915995,nan,nan,0.5409379005432129
18,-43.96157860646011,0.0013746065944569429,-0.8363341589023188,0.0007959156542122416,0.000102996826171875,0.0004436064224961951,-0.001613616943359375,0.0015670794442271094,nan,nan,0.5419783592224121
19,-43.964526248154506,0.0013169880403707858,-0.8370900763151506,0.0007921752978164626,0.000240325927734375,0.00043778114750944806,-0.0018157958984375,0.0014877293354402987,nan,nan,0.5433901151021322
20,-43.966393980838426,0.0012894829886737106,-0.8377158344566336,0.0008153121669064688,-0.0001888275146484375,0.0004400309822415374,-0.0007495880126953125,0.0015548873365567976,nan,nan,0.5443595250447592
21,-43.968509028503036,0.0012005179100097448,-0.8381401834041393,0.0007962167580591433,-0.0003910064697265625,0.00044120779307050867,0.0005283355712890625,0.001636768687385755,nan,nan,0.5451690355936686
22,-43.96936962749934,0.0011262920643564569,-0.8379678364147031,0.0007915343368174511,0.000461578369140625,0.00039662587776454747,-3.814697265625e-05,0.0016103481645595066,nan,nan,0.5458205540974935
