iter,Energy,sigma_E,Mx,Mz,Ntot,accept
0,-8.877665848649006,9.472525071933562e-05,-0.9236539037947419,-0.21600341796875,0.391998291015625,0.6797959009806315
1,-8.87751621099792,0.0001018050322045356,-0.9237502330241292,-0.21553421020507812,0.39223289489746094,0.6799586613972982
2,-8.877495869793277,9.56407181892892e-05,-0.92331442596097,-0.21631240844726562,0.3918437957763672,0.6798531214396158
3,-8.877779386578228,9.53370587743985e-05,-0.9220491233115773,-0.21741485595703125,0.3912925720214844,0.6805820465087891
4,-8.877853596451578,9.787537360274886e-05,-0.9242152362492955,-0.2172393798828125,0.39138031005859375,0.6795854568481445
5,-8.87759247181305,9.133503777064758e-05,-0.9231872307004749,-0.21632003784179688,0.39183998107910156,0.6796042124430338
6,-8.877608033344194,9.638503845714313e-05,-0.9243598286056175,-0.21577072143554688,0.39211463928222656,0.6798852284749349
7,-8.877734451889951,9.271176862264626e-05,-0.9231281975954027,-0.2168426513671875,0.39157867431640625,0.6799748738606771
8,-8.877855919529493,9.961154032495347e-05,-0.9236927532032678,-0.215423583984375,0.3922882080078125,0.6801576614379883
9,-8.877955574078646,9.478317720460872e-05,-0.9237123209816784,-0.21681976318359375,0.3915901184082031,0.6801493962605795
10,-8.877631502214037,9.033875693540569e-05,-0.9220626985387047,-0.21574020385742188,0.39212989807128906,0.6797224680582682
11,-8.877753750024581,9.406558616635938e-05,-0.922318881873495,-0.21698379516601562,0.3915081024169922,0.6798426310221354
12,-8.877717553597861,9.473538059866536e-05,-0.924568997784769,-0.21540451049804688,0.39229774475097656,0.6800292332967123
13,-8.877681242428377,9.459531995050046e-05,-0.9230488597149866,-0.21633529663085938,0.3918323516845703,0.6795199712117513
14,-8.87756314688898,9.340548190134041e-05,-0.9240586919083486,-0.21433258056640625,0.3928337097167969,0.680090586344401
15,-8.877809168985571,9.206206057608552e-05,-0.9231936387340612,-0.21694564819335938,0.3915271759033203,0.6800940831502279
16,-8.877820829872196,9.390395053275068e-05,-0.9236253957118385,-0.21521759033203125,0.3923912048339844,0.6801478068033854
17,-8.877892359452769,8.906226454421197e-05,-0.9226840049492478,-0.21655654907226562,0.3917217254638672,0.6797882715861002
18,-8.877756635015798,8.875383236209823e-05,-0.9229137970589609,-0.21759796142578125,0.3912010192871094,0.6793829600016276
19,-8.877747321859417,8.819207578166572e-05,-0.9231938104412696,-0.21416091918945312,0.39291954040527344,0.6803480784098307
20,-8.877744126551546,8.868633518545065e-05,-0.923466234543692,-0.21509170532226562,0.3924541473388672,0.6800816853841146
21,-8.877706995558606,8.548135272843219e-05,-0.9236399977826204,-0.21674346923828125,0.3916282653808594,0.6800562540690104
22,-8.877887787882852,9.184795510156639e-05,-0.9238001491249022,-0.21533203125,0.392333984375,0.6793902715047201
23,-8.877608280577483,8.556748130621032e-05,-0.9219844929177223,-0.2169647216796875,0.39151763916015625,0.6798896789550781
24,-8.877643647293631,8.686850152881886e-05,-0.9232502546745297,-0.215789794921875,0.3921051025390625,0.6793645222981771
25,-8.877796321379645,8.784474514412999e-05,-0.9238318601463427,-0.21685409545898438,0.3915729522705078,0.6795914967854818
26,-8.877719128497871,8.168761535008669e-05,-0.923668342128503,-0.21477127075195312,0.39261436462402344,0.6796175638834635
27,-8.877735882177737,8.850308776180236e-05,-0.9233065773019044,-0.21441650390625,0.392791748046875,0.6798528035481771
28,-8.877850915399222,8.968122755340617e-05,-0.9231942466515206,-0.2159271240234375,0.39203643798828125,0.6797962188720703
29,-8.877848079164336,8.538284047567329e-05,-0.9235362756202156,-0.21683120727539062,0.3915843963623047,0.6797224680582682
30,-8.877845229723187,8.5979888789598e-05,-0.9230359152673442,-0.21533584594726562,0.3923320770263672,0.6799624760945638
31,-8.87790354324787,8.627574297902093e-05,-0.924143477759799,-0.21428298950195312,0.39285850524902344,0.6797434488932291
32,-8.877788267979543,8.296316708687244e-05,-0.9231789607167273,-0.21836471557617188,0.39081764221191406,0.6795504887898763
