log_file,n_iters,E_initial,E_final,sigma_E_final,accept_initial,accept_final,Mx_final,sigma_Mx_final,Mz_final,sigma_Mz_final,Mz_AFM_final,sigma_Mz_AFM_final,Mz_AFM_sq_final,sigma_Mz_AFM_sq_final,Ntot_final,sigma_Ntot_final
/mnt/d/0_code/0_nqs/phase_diagram/train/complex64/L32_J0.75_delta0.0_alphaInt4.0/rbm_LongIsing_L=32_J=0.75_delta=0.0_alphaInt=4.0_alpha=12_Cal1.log,206,-35.89522537183097,-36.39662044556939,0.00010261665041391029,0.7435337702433268,0.5912680625915527,-0.8593946693656348,0.0006842637491077159,0.00031280517578125,0.0006608115763942027,0.000965118408203125,0.0020069911646946144,0.08548533916473389,0.0006353419622390713,nan,nan
