log_file,n_iters,E_initial,E_final,sigma_E_final,accept_initial,accept_final,Mx_final,sigma_Mx_final,Mz_final,sigma_Mz_final,Mz_AFM_final,sigma_Mz_AFM_final,Ntot_final,sigma_Ntot_final
/mnt/d/0_code/0_nqs/phase_diagram/train/complex128/L32_J2.0_delta0.0_alphaInt4.0/rbm_LongIsing_L=32_J=2.0_delta=0.0_alphaInt=4.0_alpha=4_Cal1.log,250,-64.33176126213499,-64.92813884555633,5.215160609233565e-05,0.08838629722595215,0.041295528411865234,-0.2767397823794904,0.001001420480550423,-0.0001506805419921875,0.0002622233643663616,-0.017023086547851562,0.029961717015239343,nan,nan
