iter,Energy,sigma_E,Mx,sigma_Mx,Mz,sigma_Mz,Mz_AFM,sigma_Mz_AFM,Mz_AFM_sq,sigma_Mz_AFM_sq,Ntot,sigma_Ntot,accept
0,-40.62107480445987,0.004882359913558135,-0.764362382448392,0.0009160138539725105,-0.0002269744873046875,0.00047922430197671126,-0.0015659332275390625,0.0022953120253113926,nan,nan,nan,nan,0.4747918446858724
1,-40.65339296149035,0.004158035324490349,-0.7707258176960077,0.0008738730746216964,-0.000244140625,0.0004724683900570995,-0.00322723388671875,0.00243288914023946,nan,nan,nan,nan,0.48047351837158203
2,-40.67006639600335,0.003978248234060643,-0.7745297020988358,0.0009141741933646018,0.0001964569091796875,0.0004851054660500608,-0.0052471160888671875,0.002339571084020712,nan,nan,nan,nan,0.4854222933451335
3,-40.69758473704181,0.0032646741161936606,-0.7809484239778763,0.0008307541346615564,-4.76837158203125e-05,0.000503221249442776,0.0004405975341796875,0.002313270904528595,nan,nan,nan,nan,0.4905118942260742
4,-40.70075918140499,0.003083737764462209,-0.7818525742620631,0.000868921174084524,0.0001983642578125,0.0004766268266280142,0.00164794921875,0.0021840466121852207,nan,nan,nan,nan,0.4941531817118327
5,-40.71716830946676,0.0028643603078101713,-0.7864007157861905,0.0008655534210270032,0.0006542205810546875,0.00047808376171502387,0.0005474090576171875,0.002283729716363964,nan,nan,nan,nan,0.4984065691630046
6,-40.72961365686374,0.002724059969902928,-0.7902539846700692,0.0008741301144917438,0.000202178955078125,0.0004949047990454555,0.001560211181640625,0.0023067732671117366,nan,nan,nan,nan,0.5013704299926758
7,-40.74225229900166,0.0024932391836241775,-0.7935603091282757,0.0008566977211055629,-0.0005474090576171875,0.0004865276731123862,-0.0024814605712890625,0.0022507563580393564,nan,nan,nan,nan,0.5051665306091309
8,-40.742640906787805,0.0021534768353572184,-0.7941230782732678,0.0007886620532252697,-0.00057220458984375,0.0004910162189902142,0.002971649169921875,0.002335039618966721,nan,nan,nan,nan,0.5068912506103516
9,-40.747869336550345,0.0020596924822182563,-0.7958598352615023,0.0007947603995373325,0.0005035400390625,0.0004946320814374872,-0.00029754638671875,0.002127551832621869,nan,nan,nan,nan,0.5094331105550131
10,-40.75387624953192,0.0020273330337604537,-0.7980339058020864,0.0008176773057912097,0.0004520416259765625,0.0004865993460528848,8.20159912109375e-05,0.002181372674300709,nan,nan,nan,nan,0.5120186805725098
11,-40.75972617464498,0.0018122000047675055,-0.7999629431551494,0.0008154925206158045,-0.0004520416259765625,0.0005113377042268832,0.0004596710205078125,0.0022591830480609087,nan,nan,nan,nan,0.5141445795694987
12,-40.76762379068683,0.0017883626674386462,-0.8032752262151249,0.000814214870981446,0.0006732940673828125,0.0004754527902616461,0.0015316009521484375,0.0021715493862896913,nan,nan,nan,nan,0.5161528587341309
13,-40.77137076986057,0.0015517911524400858,-0.8046975435184498,0.0007747176226350221,0.0005931854248046875,0.0004850897640183639,0.0002574920654296875,0.002090540595507498,nan,nan,nan,nan,0.5183726946512858
14,-40.77393719201322,0.0015679119038096317,-0.8061098202460595,0.0008212806100081773,-0.001453399658203125,0.0005193592637833883,-0.0007781982421875,0.002242929166272295,nan,nan,nan,nan,0.5191300710042318
15,-40.775200884990085,0.0015264602217105825,-0.8072465876839728,0.0008658842288628272,-0.0002841949462890625,0.0005037482101266606,0.0029468536376953125,0.002202658890301829,nan,nan,nan,nan,0.5205594698588053
16,-40.77693506106322,0.0014465778005404851,-0.8074665764598837,0.0008432101415446269,0.00023651123046875,0.0005064431539380726,-0.002841949462890625,0.0020197406924440196,nan,nan,nan,nan,0.5217758814493815
17,-40.77924715807646,0.001348792877945154,-0.8089876610922736,0.0008053067747708205,-0.0003070831298828125,0.0004735849982778481,0.0023479461669921875,0.0020844147018744797,nan,nan,nan,nan,0.5239138603210449
18,-40.78164895819372,0.0012460764922435415,-0.8089481115421222,0.0007972754477673726,-0.000339508056640625,0.0004967173733851087,0.003124237060546875,0.0020665008360751494,nan,nan,nan,nan,0.5248608589172363
19,-40.78365733366073,0.0012338556259942112,-0.8103716084922299,0.000809880938642152,-7.62939453125e-05,0.0005094616209731675,0.001407623291015625,0.0021983947122781447,nan,nan,nan,nan,0.5254151026407877
20,-40.78621438748161,0.0011756802832746643,-0.8126832394061355,0.0008454165283593953,-0.0003337860107421875,0.0005233550051568504,-0.0017719268798828125,0.0020038377917840546,nan,nan,nan,nan,0.5263368288675944
21,-40.78895506917147,0.0011254969271014806,-0.8133560472976697,0.0007616100392955996,-0.0007114410400390625,0.000502170027185882,0.0020122528076171875,0.002016065811408129,nan,nan,nan,nan,0.52835480372111
22,-40.78999597726277,0.0010824677135467071,-0.8135548916766504,0.0008280165844545919,7.82012939453125e-05,0.000508442468471085,0.0027408599853515625,0.002089637625982608,nan,nan,nan,nan,0.5287992159525553
23,-40.79035343742739,0.000998082073329187,-0.812485572831922,0.0008021133170980229,-3.0517578125e-05,0.0005157941170401359,0.002437591552734375,0.001968768171168481,nan,nan,nan,nan,0.5291911760965983
24,-40.79007041920133,0.0009429946159413902,-0.8137993620912801,0.0007915955263453365,0.0007381439208984375,0.0005216467136419084,0.0003185272216796875,0.0020839776433100206,nan,nan,nan,nan,0.5298167864481608
25,-40.79251354879983,0.000935734638966523,-0.8151917404237404,0.000781582290830645,0.00045013427734375,0.0004949458301076985,-0.0002288818359375,0.0020161079927780105,nan,nan,nan,nan,0.5310274759928385
26,-40.79445736935578,0.000878703690521889,-0.816002914667678,0.0008116923142590926,-0.000110626220703125,0.0004955563001406909,0.000980377197265625,0.0019550072200253455,nan,nan,nan,nan,0.5314523379007975
27,-40.79478597804683,0.0008092499583656736,-0.8154160055535105,0.0007622001275738656,6.103515625e-05,0.0005171834817669751,-0.000156402587890625,0.0019953755477635643,nan,nan,nan,nan,0.5323568979899088
28,-40.797390162909615,0.0008066981966961445,-0.818297093876007,0.0007628604379378824,-6.67572021484375e-05,0.00048297972100144,0.0001583099365234375,0.001985576076978363,nan,nan,nan,nan,0.5332797368367513
29,-40.7965747170565,0.0007990334119749521,-0.8167544308644779,0.0007866675770337676,-0.0001239776611328125,0.0005148525354128057,0.0011997222900390625,0.002043715171840808,nan,nan,nan,nan,0.533143679300944
30,-40.79833332333083,0.0007366433550055442,-0.819367983916189,0.0008117002346195344,0.0006122589111328125,0.000518903118922942,0.0001392364501953125,0.0018878556679511242,nan,nan,nan,nan,0.5337182680765787
31,-40.79959028283146,0.0007667261335355337,-0.8185233906730756,0.0008326708190818825,-0.0002346038818359375,0.0005102556914340615,0.0018787384033203125,0.0019352117790995983,nan,nan,nan,nan,0.5345058441162109
32,-40.79979979630455,0.0007236708124205084,-0.8197076643344794,0.0008240538185109211,0.000385284423828125,0.0005032809800813271,-0.0001678466796875,0.001960881369186527,nan,nan,nan,nan,0.5357265472412109
33,-40.80066023580488,0.0007004288983763012,-0.8205887072421472,0.0008332115910048551,0.0003604888916015625,0.0005292307586724712,-0.0008106231689453125,0.0019313844812205595,nan,nan,nan,nan,0.535973866780599
34,-40.799575233577755,0.0006568919206686388,-0.8188099226516514,0.000814183349799455,0.0003528594970703125,0.0005246635738701161,-0.0010356903076171875,0.0018743649258815326,nan,nan,nan,nan,0.5360639890034994
35,-40.801687101521146,0.0006044346598485468,-0.8202723851756712,0.0007962003120381616,-6.103515625e-05,0.0004797427344440457,-0.0028076171875,0.0018698068534340364,nan,nan,nan,nan,0.5365970929463705
