log_file,n_iters,E_initial,E_final,sigma_E_final,accept_initial,accept_final,Mx_final,sigma_Mx_final,Mz_final,sigma_Mz_final,Mz_AFM_final,sigma_Mz_AFM_final,Mz_AFM_sq_final,sigma_Mz_AFM_sq_final,Ntot_final,sigma_Ntot_final
/mnt/d/0_code/0_nqs/phase_diagram/train/complex64/L32_J1.25_delta0.0_alphaInt1.0/rbm_LongIsing_L=32_J=1.25_delta=0.0_alphaInt=1.0_alpha=12_Cal1.log,236,-40.62107480445987,-40.80745291354708,6.219022444617639e-05,0.4747918446858724,0.5454497337341309,-0.8272332808245474,0.0007968956510538484,-0.00119781494140625,0.00047379752752506186,-0.00081634521484375,0.0017777330545954524,0.07424700260162354,0.0005617561836538759,nan,nan
