log_file,n_iters,E_initial,E_final,sigma_E_final,accept_initial,accept_final,Mx_final,sigma_Mx_final,Mz_final,sigma_Mz_final,Mz_AFM_final,sigma_Mz_AFM_final,Mz_AFM_sq_final,sigma_Mz_AFM_sq_final,Ntot_final,sigma_Ntot_final
/mnt/d/0_code/0_nqs/phase_diagram/train/complex64/L32_J0.75_delta0.0_alphaInt3.5/rbm_LongIsing_L=32_J=0.75_delta=0.0_alphaInt=3.5_alpha=12_Cal1.log,232,-35.615982531049994,-36.299569984193255,0.00011386964504502896,0.4082646369934082,0.6056647300720215,-0.8658451366780229,0.0006941651980405833,0.0010623931884765625,0.0006768133161513463,-0.0034809112548828125,0.0018878357048858292,0.08095073699951172,0.0005681407795169474,nan,nan
