iter,Energy,sigma_E,Mx,sigma_Mx,Mz,sigma_Mz,Mz_AFM,sigma_Mz_AFM,Mz_AFM_sq,sigma_Mz_AFM_sq,Ntot,sigma_Ntot,accept
0,-46.79836073618193,0.0038573132272221263,-0.7812004557098318,0.000965402537807112,-0.00060272216796875,0.0003871728335761386,0.000396728515625,0.0019418640462548604,nan,nan,nan,nan,0.4728234608968099
1,-46.805831083891434,0.0030313495871399465,-0.7835116510401,0.0009239341298888199,-0.000568389892578125,0.0003794835583280097,0.000362396240234375,0.0017582728568185792,nan,nan,nan,nan,0.47719812393188477
2,-46.82115991971741,0.0026266201889731,-0.7885336546694617,0.0009551568138552962,-0.0006561279296875,0.00040260364007621736,-0.00146484375,0.001882391732362035,nan,nan,nan,nan,0.4825236002604167
3,-46.828000263100435,0.0021989233929515842,-0.7908997961105946,0.0009012579431552946,0.0001430511474609375,0.00041354737752689587,0.0001316070556640625,0.0018220039050689456,nan,nan,nan,nan,0.4856702486673991
4,-46.83809888471532,0.0021213314741973842,-0.7953539893248547,0.0009610777578005713,-8.0108642578125e-05,0.0003988254346766683,0.004016876220703125,0.0019246267031806437,nan,nan,nan,nan,0.48845656712849933
5,-46.8380173557872,0.0018116795897153933,-0.7949448923346303,0.0008988141195499366,0.00055694580078125,0.0004150202548362224,0.000782012939453125,0.0018008357944780233,nan,nan,nan,nan,0.4907952944437663
6,-46.842185057323924,0.00165490196367026,-0.7967019473705604,0.0008849089150403433,0.0004100799560546875,0.0003911260877646066,0.0004024505615234375,0.001704864607923677,nan,nan,nan,nan,0.493102232615153
7,-46.845593003813754,0.0015273219289438568,-0.7984853932190179,0.0009400499420689937,7.2479248046875e-05,0.0004139393887207757,0.0022125244140625,0.001801516657411751,nan,nan,nan,nan,0.49460840225219727
8,-46.84772303750394,0.0013625742757265218,-0.7992451688265068,0.0008687185104194641,-0.0004405975341796875,0.00040125456402658713,0.0012187957763671875,0.0018156270922874073,nan,nan,nan,nan,0.4964464505513509
9,-46.85077729448075,0.0012966076940645148,-0.8010129968146599,0.0008790493380215415,-3.24249267578125e-05,0.00041723631959269007,0.0013332366943359375,0.0017376843178803754,nan,nan,nan,nan,0.4980807304382324
10,-46.85211319482159,0.001196592171721705,-0.8022314846641536,0.00090184710816146,-1.1444091796875e-05,0.00040711921921682053,0.002033233642578125,0.001759709299561065,nan,nan,nan,nan,0.49942747751871747
11,-46.85723337057221,0.0011184710601957872,-0.8049635639193231,0.0008854252570733083,0.0002918243408203125,0.0004159475618452075,-0.0005092620849609375,0.0016992964540021457,nan,nan,nan,nan,0.5001215934753418
12,-46.856040823123024,0.0011063577692719323,-0.8041062283366129,0.0009547539399246046,0.000194549560546875,0.00041264763510124236,-0.0008087158203125,0.0019000015613932094,nan,nan,nan,nan,0.5012467702229818
13,-46.8587640127761,0.0009884998230438931,-0.8050523293186103,0.0008762721952852613,0.000713348388671875,0.0003897381410508401,-0.001529693603515625,0.001640068902393499,nan,nan,nan,nan,0.5024469693501791
14,-46.85856070072809,0.0009026172605801593,-0.8067155344384118,0.0008681162331955735,0.000244140625,0.0003954426393853225,-0.00054931640625,0.0018423625350715031,nan,nan,nan,nan,0.5025248527526855
15,-46.85980351632114,0.0008672462154569925,-0.805423123691008,0.0008830313449441281,-0.000308990478515625,0.00040391115568602046,-0.000293731689453125,0.0016819459226763886,nan,nan,nan,nan,0.5042263666788737
16,-46.861542001674984,0.0008383765186412115,-0.8075042439184886,0.0008798285223686015,-2.288818359375e-05,0.0004159232441848924,-0.000858306884765625,0.0017547861306670652,nan,nan,nan,nan,0.5045064290364584
17,-46.86177026379424,0.0008067379284327633,-0.8074900036989834,0.0009035724144769691,-5.14984130859375e-05,0.0004067868755769255,0.0010395050048828125,0.0017168753456954472,nan,nan,nan,nan,0.5053461392720541
18,-46.86270598036072,0.0007337272594002804,-0.8091646317910347,0.0009200826675685108,-0.000507354736328125,0.00041107591153785003,0.000804901123046875,0.0017609323728148215,nan,nan,nan,nan,0.5060308774312338
19,-46.86323413936647,0.0007007540969083522,-0.8083914553000864,0.0008724241809573752,-0.0004825592041015625,0.00039426322998799735,0.0017681121826171875,0.001666309613408468,nan,nan,nan,nan,0.5062955220540365
20,-46.86289384238519,0.0006722599351015882,-0.8077180082742309,0.000878872780690717,0.0004558563232421875,0.0003889842684171844,-0.0040378570556640625,0.0016596231643077356,nan,nan,nan,nan,0.5073013305664062
21,-46.8641990563141,0.0006513121942240656,-0.8104651712722668,0.0008603644317873722,-3.62396240234375e-05,0.000385210270505847,0.0015773773193359375,0.0018489688516678828,nan,nan,nan,nan,0.5071967442830404
22,-46.86489121337542,0.000610343914271984,-0.8109733327460042,0.0008972879440700421,9.918212890625e-05,0.0003937957585200213,0.0026702880859375,0.001665821859566874,nan,nan,nan,nan,0.5081130663553873
23,-46.864506227773965,0.0005743229721086521,-0.809546737870114,0.0008751108497625027,-0.000865936279296875,0.0004148973444229033,0.0015411376953125,0.00159702481554823,nan,nan,nan,nan,0.5084665616353353
24,-46.8650022227442,0.0005674338194280259,-0.8103246280512431,0.0008870041547961301,-0.000244140625,0.00040051596412615315,0.002079010009765625,0.0017568052780762334,nan,nan,nan,nan,0.509066104888916
25,-46.866330017311,0.0005171792458725976,-0.811237527582046,0.0008478590122662402,0.0004291534423828125,0.0003889781307848397,-0.0004711151123046875,0.0018132555062499221,nan,nan,nan,nan,0.5089235305786133
