iter,Energy,sigma_E,Mx,sigma_Mx,Mz,sigma_Mz,Mz_AFM,sigma_Mz_AFM,Mz_AFM_sq,sigma_Mz_AFM_sq,Ntot,sigma_Ntot,accept
0,-64.90796421297793,0.0018346803946390176,-0.2951941959276418,0.000988092947507241,-0.0002231597900390625,0.0002762448238252602,-0.014886856079101562,0.04206841790513159,nan,nan,nan,nan,0.04981025060017904
1,-64.9104165957994,0.0016763976789792596,-0.2934518874786163,0.0010233598315550862,0.0003910064697265625,0.000266079714075106,-0.014463424682617188,0.042090720989809004,nan,nan,nan,nan,0.04692633946736654
2,-64.91443615527419,0.001497995220731332,-0.29117704773621933,0.0010391066103550553,-0.0004177093505859375,0.00026713318945326256,-0.015016555786132812,0.042124442161746815,nan,nan,nan,nan,0.04597330093383789
3,-64.91615355739354,0.001283244479429094,-0.2906280726119388,0.0010363256751821871,0.0001277923583984375,0.00027678403723046033,-0.014802932739257812,0.04214269656524107,nan,nan,nan,nan,0.04577509562174479
4,-64.92209606501753,0.0011290790961763822,-0.28597165599982344,0.0010255696871137344,-0.0006580352783203125,0.0002577570455795976,-0.014879226684570312,0.04220921827811743,nan,nan,nan,nan,0.04491074879964193
5,-64.92185257064124,0.001029365283158846,-0.2868367312758896,0.0010641249262387871,0.0001811981201171875,0.00026589132986022424,-0.015092849731445312,0.04220809687976476,nan,nan,nan,nan,0.04489326477050781
6,-64.92299699599764,0.0008571532594880894,-0.2849975331673055,0.0009731873983929145,0.0003108978271484375,0.000253606423674715,-0.015188217163085938,0.04222504930725667,nan,nan,nan,nan,0.04454803466796875
7,-64.92288589314077,0.0008202752725372142,-0.2847521649471991,0.0010277488586859654,-0.00034332275390625,0.00026332962397048235,-0.014865875244140625,0.04222649146452941,nan,nan,nan,nan,0.04412428538004557
8,-64.92486624446356,0.0007261778667808888,-0.2829531639219228,0.001017510642344621,0.0003528594970703125,0.00025465893179697844,-0.015123367309570312,0.04226023513454124,nan,nan,nan,nan,0.043674627939860024
9,-64.92473128121631,0.0006669480557267977,-0.28346204900417266,0.0010097331229376265,-1.9073486328125e-06,0.0002727908528408415,-0.014928817749023438,0.04225634497793342,nan,nan,nan,nan,0.043145974477132164
10,-64.92575022628884,0.0006045741968447148,-0.28213414803704073,0.0010339784709922824,0.0002307891845703125,0.00028435749997122187,-0.014543533325195312,0.0422803915216032,nan,nan,nan,nan,0.043201287587483726
11,-64.92568893254082,0.0005105442566938644,-0.282717226571782,0.0010044305694743279,0.0004596710205078125,0.0002683305383828008,-0.015325546264648438,0.042270293975520366,nan,nan,nan,nan,0.04302660624186198
12,-64.92655336618654,0.0004833593400145159,-0.28146748718077996,0.0010791040346359486,0.000865936279296875,0.00028074610246566314,-0.014476776123046875,0.042295064018166385,nan,nan,nan,nan,0.04274479548136393
13,-64.92610817624937,0.0004287208326894837,-0.28078877219867915,0.0009729482551888584,-4.57763671875e-05,0.000258055705839772,-0.01483917236328125,0.04229090512246939,nan,nan,nan,nan,0.04276736577351888
14,-64.92735276576886,0.0004111455483242486,-0.27813269282219966,0.0010183406809589094,-0.00020599365234375,0.00024869675009382464,-0.01519775390625,0.042334124920044146,nan,nan,nan,nan,0.042396863301595054
15,-64.92733314587555,0.00033498542101107365,-0.2788303987201817,0.000981466173513603,6.103515625e-05,0.0002637939700259471,-0.01522064208984375,0.042326156811213905,nan,nan,nan,nan,0.04220358530680338
16,-64.9270990488236,0.0003235991947048959,-0.2794184982729352,0.0010151267059656326,-0.0004673004150390625,0.000269157667934083,-0.014612197875976562,0.04231919343080884,nan,nan,nan,nan,0.042030652364095054
17,-64.92726343639985,0.0002842826804723505,-0.27965716050576855,0.0009704846380623095,-0.0003204345703125,0.00025641516381294153,-0.0152435302734375,0.04231840243937073,nan,nan,nan,nan,0.04198678334554037
18,-64.92758838918634,0.0002541428887631931,-0.27870535332079954,0.0010016024085821786,-0.0001735687255859375,0.00026710254585615755,-0.015081405639648438,0.04233548070861456,nan,nan,nan,nan,0.04187997182210287
19,-64.92742466518924,0.0002389002742422512,-0.2785591710816628,0.001006826929108846,0.0001583099365234375,0.0002622416744239699,-0.014741897583007812,0.04233487565402057,nan,nan,nan,nan,0.04198884963989258
20,-64.92777795838485,0.0002198506178025367,-0.27866642731505714,0.0009786509590683403,0.0002384185791015625,0.0002596831342401915,-0.015043258666992188,0.04234003319001206,nan,nan,nan,nan,0.04193115234375
21,-64.92782172618567,0.00020214199466589162,-0.2781054587793603,0.0010293946539920989,-4.9591064453125e-05,0.00025178937900773463,-0.014781951904296875,0.042346827132939156,nan,nan,nan,nan,0.041646480560302734
22,-64.92747227671435,0.00019870071652021307,-0.2788688631858151,0.0009660358910527725,0.0002040863037109375,0.00027769213577244473,-0.014898300170898438,0.042331251566899535,nan,nan,nan,nan,0.04184659322102865
23,-64.92776566023575,0.00017408454790085508,-0.278300773047263,0.0009754280819576595,5.14984130859375e-05,0.000266616886210974,-0.014947891235351562,0.042346291762269686,nan,nan,nan,nan,0.041762193044026695
24,-64.92782382950233,0.00015052770548634034,-0.2782135055015674,0.0009736912756335632,0.000217437744140625,0.0002614711132379875,-0.014446258544921875,0.0423429989191538,nan,nan,nan,nan,0.04168415069580078
25,-64.92787054965218,0.00014951011203322511,-0.2774798272452439,0.001001942275527545,-0.0001678466796875,0.0002600918321872479,-0.014774322509765625,0.042356221416044004,nan,nan,nan,nan,0.04129838943481445
26,-64.9276488087405,0.00014413135954581001,-0.2784011980727064,0.0009624672550257054,-0.0005817413330078125,0.00027180427774146834,-0.015237808227539062,0.042339719192304365,nan,nan,nan,nan,0.04155190785725912
27,-64.92797623438743,0.00012663559885198037,-0.2764211887017823,0.0009896796639834228,-0.000274658203125,0.00026631600746792613,-0.0151519775390625,0.04236809226744413,nan,nan,nan,nan,0.04132858912150065
28,-64.92786796048566,0.00012496385004429102,-0.2787780859037745,0.00099719580366439,-0.000225067138671875,0.0002726695111995428,-0.015163421630859375,0.04234176709198058,nan,nan,nan,nan,0.04154364267985026
29,-64.92803929785138,0.00010774577779298457,-0.27707385855810196,0.0010318445113981257,-5.7220458984375e-05,0.0002570341926860663,-0.01519012451171875,0.042364910494526876,nan,nan,nan,nan,0.041455745697021484
30,-64.92789542200985,9.779098009088567e-05,-0.27687250707015115,0.000997527682655897,-6.103515625e-05,0.00025931525267574066,-0.01514434814453125,0.042360825752885946,nan,nan,nan,nan,0.04121605555216471
31,-64.92789378957522,8.785336738506466e-05,-0.27720541497282875,0.0009857843248223324,-0.0003070831298828125,0.00026753495507568286,-0.014825820922851562,0.04235767570815799,nan,nan,nan,nan,0.04110113779703776
32,-64.92788859977394,0.00010991962750337961,-0.2776739156460121,0.0010143384162834624,-0.0001125335693359375,0.0002647864411734281,-0.014459609985351562,0.04236105161383368,nan,nan,nan,nan,0.041245619455973305
33,-64.92792156684975,8.837441954290917e-05,-0.2769155260584575,0.0010155335187494946,-0.00043487548828125,0.0002459553148579775,-0.01479339599609375,0.04236176771450835,nan,nan,nan,nan,0.04136530558268229
34,-64.92797893496062,8.000717185877146e-05,-0.27665987330716446,0.0010591383202850713,-8.392333984375e-05,0.0002504968148950839,-0.0145263671875,0.04236911732877385,nan,nan,nan,nan,0.04135847091674805
35,-64.92809823369934,7.315380441834531e-05,-0.27701777815465223,0.0010175027014588552,-0.000186920166015625,0.0002588043834450218,-0.015048980712890625,0.04237069959397827,nan,nan,nan,nan,0.04134527842203776
36,-64.92805223141661,7.844918009736413e-05,-0.2750710329158331,0.0009613003063093015,0.000457763671875,0.00024687826543584395,-0.0147705078125,0.0423892987023224,nan,nan,nan,nan,0.04109954833984375
37,-64.92800339241377,6.644287799961291e-05,-0.2758953612664785,0.0009304003182190322,0.0001201629638671875,0.0002629461724727181,-0.014932632446289062,0.042381598716031005,nan,nan,nan,nan,0.0412287712097168
38,-64.9279638912456,8.517188233928624e-05,-0.2757438629743323,0.0010012524965286008,-0.00026702880859375,0.000257157841750497,-0.0150909423828125,0.0423793760908996,nan,nan,nan,nan,0.04113976160685221
39,-64.92795597518418,7.047227311141385e-05,-0.2776923877703215,0.0010004768013380165,0.0003032684326171875,0.0002814462278982167,-0.015752792358398438,0.04235355310288216,nan,nan,nan,nan,0.04121557871500651
40,-64.92796985740402,7.72893742938945e-05,-0.27602552410716535,0.0010243917684156535,-4.9591064453125e-05,0.0002590814190164215,-0.01479339599609375,0.042371086517177324,nan,nan,nan,nan,0.04103167851765951
41,-64.9280488510041,8.547292240486214e-05,-0.27708583156365807,0.0009684936452520046,4.57763671875e-05,0.00024638688602802815,-0.01507568359375,0.042363325496876256,nan,nan,nan,nan,0.04120143254597982
42,-64.92799207539926,7.354357264146038e-05,-0.2763491395692611,0.0010326850124697106,-5.7220458984375e-06,0.0002671717017670477,-0.015539169311523438,0.04238168203978548,nan,nan,nan,nan,0.04117568333943685
43,-64.92779182723427,0.0001308954057666919,-0.27648855497112745,0.0010233432493286976,-0.0001392364501953125,0.00026498140297266036,-0.015115737915039062,0.0423709609487623,nan,nan,nan,nan,0.040946006774902344
44,-64.92804304311667,6.48894793601784e-05,-0.2757160680755364,0.0009843285728760218,-1.9073486328125e-06,0.00026520376538065354,-0.015047073364257812,0.042385372617515515,nan,nan,nan,nan,0.04103295008341471
45,-64.92797552757865,6.498308011403243e-05,-0.27577251035428074,0.0009506880810892561,1.9073486328125e-05,0.0002588223931792824,-0.014621734619140625,0.04237726681841854,nan,nan,nan,nan,0.04125277201334635
46,-64.927998203227,5.127011267145568e-05,-0.2760004365180556,0.0009728230974828943,0.0002498626708984375,0.00025319277161941334,-0.015512466430664062,0.04237439248870807,nan,nan,nan,nan,0.04118426640828451
47,-64.92800133297216,5.819006973936844e-05,-0.27545800520245245,0.0010025518337210687,-0.0001697540283203125,0.0002651662534627577,-0.014516830444335938,0.042386218645883954,nan,nan,nan,nan,0.0409399668375651
48,-64.92797226096647,5.414270365840743e-05,-0.27484214759494474,0.0009985318591159873,0.00045013427734375,0.0002622810268989376,-0.015079498291015625,0.042383465433733634,nan,nan,nan,nan,0.04105997085571289
49,-64.92794570549343,5.672005051703809e-05,-0.2766517549448171,0.001029309803036583,-0.00016021728515625,0.00027152914081620175,-0.014919281005859375,0.04236688122787104,nan,nan,nan,nan,0.04112084706624349
50,-64.92801544988835,6.404832475257492e-05,-0.27651462715550673,0.0010028000992397782,0.0001735687255859375,0.0002611244998047582,-0.015111923217773438,0.042370206656244185,nan,nan,nan,nan,0.041156609853108726
51,-64.92802215567194,5.189363335351158e-05,-0.27649791865096196,0.0009855693763735954,-0.0001678466796875,0.00027354913879542474,-0.015361785888671875,0.04237887252901795,nan,nan,nan,nan,0.04123242696126302
52,-64.92801311645974,6.148789836881432e-05,-0.2770877982017088,0.0010124972122159282,-0.0004749298095703125,0.00024552181301784403,-0.015596389770507812,0.04236231269122877,nan,nan,nan,nan,0.04107030232747396
53,-64.92803153673114,6.13681648037682e-05,-0.2764801223941826,0.0009886830419226446,-0.0002574920654296875,0.0002672426477669319,-0.014780044555664062,0.04237712165379622,nan,nan,nan,nan,0.040839831034342446
54,-64.92794646113097,4.848870110505075e-05,-0.27642617811213543,0.0010295740278782712,7.2479248046875e-05,0.00025821287980441006,-0.015132904052734375,0.042382167837567555,nan,nan,nan,nan,0.040862719217936196
55,-64.92809867001283,6.983789829531937e-05,-0.27639477121586387,0.0009607827296354934,-0.0002574920654296875,0.00026472600284911695,-0.014947891235351562,0.04237597373231488,nan,nan,nan,nan,0.04097207387288412
56,-64.92798790174177,5.991391882228133e-05,-0.2766505217155245,0.000998372614541787,-0.0002384185791015625,0.00026042456866117884,-0.015336990356445312,0.04237592066019274,nan,nan,nan,nan,0.04099337259928385
57,-64.9279631702706,5.1849957321615e-05,-0.2772212578216908,0.0009744995925558629,0.0003719329833984375,0.00025423413622495796,-0.014627456665039062,0.042368148204329575,nan,nan,nan,nan,0.04111146926879883
58,-64.92801690136152,6.215045008128427e-05,-0.27509367125627615,0.0010277842333198115,1.1444091796875e-05,0.00025997329571085753,-0.014904022216796875,0.04238269586090101,nan,nan,nan,nan,0.04106903076171875
59,-64.9280920799427,5.8020489384646865e-05,-0.2746046892655105,0.0010411042970279397,-7.2479248046875e-05,0.0002508810974163072,-0.014621734619140625,0.04239969255662298,nan,nan,nan,nan,0.040975093841552734
60,-64.92801356888796,5.909662504911622e-05,-0.2762481920480644,0.0010397382522336176,0.0001678466796875,0.0002693138108780101,-0.01535797119140625,0.042371843837981156,nan,nan,nan,nan,0.04107443491617838
61,-64.92807289571498,4.911638191997305e-05,-0.27633548320882173,0.0010106788138508325,-8.7738037109375e-05,0.0002550280414858831,-0.014888763427734375,0.04238614926533971,nan,nan,nan,nan,0.04101721445719401
62,-64.9279624322203,6.751389917473859e-05,-0.2761244037541675,0.0011028616557901309,0.00022125244140625,0.0002544414425156889,-0.01541900634765625,0.042375155846653294,nan,nan,nan,nan,0.04094823201497396
63,-64.92799209145748,5.15433752371518e-05,-0.27567291317978027,0.0010576125846936833,-7.2479248046875e-05,0.0002723516175775533,-0.015125274658203125,0.04238000201389576,nan,nan,nan,nan,0.04094266891479492
64,-64.92806835653363,5.332094984362188e-05,-0.27856740847720635,0.0009956726171861698,8.96453857421875e-05,0.00026637873912630357,-0.014696121215820312,0.042348554186805484,nan,nan,nan,nan,0.04098590215047201
65,-64.92803289182505,4.955565147123213e-05,-0.2763382853481811,0.0009704481000357045,4.76837158203125e-05,0.0002637510717246782,-0.014760971069335938,0.04238434505848722,nan,nan,nan,nan,0.04095379511515299
66,-64.92800364251136,5.3083972227110796e-05,-0.2772393418374497,0.0010011617202941947,-0.0001316070556640625,0.00026199293311427455,-0.014631271362304688,0.042361114520418255,nan,nan,nan,nan,0.04106283187866211
67,-64.92804700664541,8.030106678381015e-05,-0.277371046723185,0.0009670388684877126,-0.000247955322265625,0.000261111723984191,-0.015228271484375,0.04236000539204324,nan,nan,nan,nan,0.04116392135620117
68,-64.92808785215173,5.598101330989823e-05,-0.27670585957498844,0.0010278228353090802,0.0002231597900390625,0.000271073523565714,-0.015485763549804688,0.04237048969510379,nan,nan,nan,nan,0.041172186533610024
69,-64.92800792434247,4.66115483045039e-05,-0.2754381015436943,0.0010408592271652195,0.000240325927734375,0.0002517627381767395,-0.014972686767578125,0.042387981793912316,nan,nan,nan,nan,0.041230201721191406
70,-64.92795639332712,5.7823067675847645e-05,-0.27637355642003336,0.0010295773224989616,7.82012939453125e-05,0.0002659210442317077,-0.014879226684570312,0.04237817716841376,nan,nan,nan,nan,0.04121176401774088
71,-64.92797454280561,5.2725493178261996e-05,-0.27652927726282095,0.000983494442194042,0.000568389892578125,0.00026836439109270276,-0.015041351318359375,0.042365608745533634,nan,nan,nan,nan,0.04106267293294271
72,-64.92802575799685,4.3722615506045606e-05,-0.2765438061337918,0.0010061507572530978,-0.000152587890625,0.00026271260902122767,-0.01520538330078125,0.04237155723093324,nan,nan,nan,nan,0.04118045171101888
73,-64.92796989055978,4.8383139633606944e-05,-0.27562641898022405,0.0009702995765355337,0.00011444091796875,0.000261139424545771,-0.015224456787109375,0.04238796635869123,nan,nan,nan,nan,0.0408326784769694
74,-64.92801785726294,5.3644994704652613e-05,-0.27539101010587463,0.0010004425277758227,-5.340576171875e-05,0.0002682282128926999,-0.01470947265625,0.04238623290636684,nan,nan,nan,nan,0.040986220041910805
75,-64.92800919517218,5.0484179702915336e-05,-0.27655828423959494,0.0009954166256051164,-0.0002040863037109375,0.000252625706745669,-0.015428543090820312,0.04236897961480153,nan,nan,nan,nan,0.04099337259928385
76,-64.92800391507116,5.490091180347266e-05,-0.2777462576853623,0.0010104715167247869,-0.000263214111328125,0.0002637167615310724,-0.01433563232421875,0.042355163579730196,nan,nan,nan,nan,0.040959676106770836
77,-64.92802861938124,4.701550931026452e-05,-0.2752866222453625,0.0009935847796939692,-0.0003376007080078125,0.00026641373331700755,-0.014543533325195312,0.042390214299558256,nan,nan,nan,nan,0.04087479909261068
78,-64.92793818178602,4.7053108420529944e-05,-0.27705873410727205,0.0009999088294493225,-0.000308990478515625,0.0002597970032382232,-0.0150299072265625,0.04236881808656423,nan,nan,nan,nan,0.04108444849650065
79,-64.92791876952185,4.331553194253161e-05,-0.27727467997422306,0.0010242261479258307,0.00028228759765625,0.00026139180511992627,-0.0148468017578125,0.04236696994096537,nan,nan,nan,nan,0.040874481201171875
80,-64.92798600134951,5.8529872949933654e-05,-0.27673364469550105,0.0009797353222707806,-0.0002498626708984375,0.00026471279690251247,-0.014879226684570312,0.042372667499057215,nan,nan,nan,nan,0.04096539815266927
81,-64.92791054727734,4.934097617212809e-05,-0.27668759544154176,0.001021157127630112,-0.0001373291015625,0.0002636965532034883,-0.01522064208984375,0.042376803694905776,nan,nan,nan,nan,0.0409550666809082
82,-64.92786783186924,9.865007210181742e-05,-0.2767626487976579,0.0010198862350222803,4.57763671875e-05,0.0002564009755745938,-0.01610565185546875,0.04233308655456585,nan,nan,nan,nan,0.04076798756917318
83,-64.92807891992884,6.781274037476929e-05,-0.2775939776971526,0.0010268607641486485,-0.0001239776611328125,0.000259544865044154,-0.018136978149414062,0.04235495021680811,nan,nan,nan,nan,0.0412141482035319
84,-64.92802017179326,5.431163164822169e-05,-0.2749608346085034,0.0010288956139815173,-0.0002918243408203125,0.00024743597438662505,-0.018674850463867188,0.042389202376485906,nan,nan,nan,nan,0.04107443491617838
85,-64.92800435527263,5.1380654930217656e-05,-0.27661778410541277,0.0010226818793142847,0.00019073486328125,0.00026758999268235894,-0.018157958984375,0.04236377803775205,nan,nan,nan,nan,0.04124530156453451
86,-64.9279918965058,5.140008749594169e-05,-0.27470430610952773,0.0009467256129196141,-0.0001010894775390625,0.0002551823884901339,-0.018960952758789062,0.04238860903937877,nan,nan,nan,nan,0.04104757308959961
87,-64.9279634248971,5.033824309224523e-05,-0.275156226866363,0.001051354508556876,0.0002193450927734375,0.00027141490570154803,-0.018751144409179688,0.04239595677257778,nan,nan,nan,nan,0.04078451792399088
88,-64.92797293251004,5.863569268359013e-05,-0.2752492473188169,0.0010310007697516058,7.2479248046875e-05,0.0002682737192495982,-0.0184478759765625,0.04237889746975769,nan,nan,nan,nan,0.040920416514078774
89,-64.92795815875832,5.1734590774218556e-05,-0.27620648642131207,0.0010222608198845783,0.0002231597900390625,0.0002523780739035287,-0.018407821655273438,0.04237849183485584,nan,nan,nan,nan,0.04106918970743815
90,-64.92799756609108,5.662349110410134e-05,-0.27467260859978515,0.001031573079450174,-0.0001888275146484375,0.00025718711471289617,-0.018697738647460938,0.04239341105805669,nan,nan,nan,nan,0.04092597961425781
91,-64.92798423419492,5.647807317823404e-05,-0.27469839379643124,0.0010029525961880287,6.67572021484375e-05,0.0002520632295178293,-0.019052505493164062,0.042391530984744796,nan,nan,nan,nan,0.04101212819417318
92,-64.92794444006395,5.78297478546683e-05,-0.27706769005420784,0.0009663449736549507,9.1552734375e-05,0.0002678551829703118,-0.01918792724609375,0.0423587254337927,nan,nan,nan,nan,0.04110240936279297
93,-64.92806571526634,5.753861846300438e-05,-0.2763177309906153,0.0010289466575642038,-0.000152587890625,0.00025643378468444104,-0.01836395263671875,0.04237173251168425,nan,nan,nan,nan,0.04098860422770182
94,-64.92807616759158,5.2989581046453164e-05,-0.2769421485700361,0.0010071181778780968,0.000213623046875,0.0002651523325118052,-0.019161224365234375,0.04236487563130272,nan,nan,nan,nan,0.040969530741373696
95,-64.92800994105276,5.96175796526294e-05,-0.27724297240772655,0.0010342816775258514,0.000293731689453125,0.000273101952048878,-0.018360137939453125,0.04236356447442821,nan,nan,nan,nan,0.04112784067789713
96,-64.92802836484114,5.0035309163590146e-05,-0.2759188000091169,0.0010440947445766494,2.09808349609375e-05,0.00027971619625508136,-0.018865585327148438,0.04237911814144825,nan,nan,nan,nan,0.040837764739990234
97,-64.9279221095274,5.004895618125574e-05,-0.27671035014031453,0.0010268425800985233,-0.0003509521484375,0.0002592301868557118,-0.01879119873046875,0.042373819833763475,nan,nan,nan,nan,0.04104932149251302
98,-64.92802770168595,4.9775138514212284e-05,-0.27694310325403937,0.0009707634764872081,-0.000255584716796875,0.0002572371293705601,-0.01871490478515625,0.04236470619273329,nan,nan,nan,nan,0.04083665211995443
99,-64.92794302538118,6.274177788229314e-05,-0.2767898225342906,0.0009478988221168864,-0.0005321502685546875,0.00026255654557316943,-0.018697738647460938,0.04236375873798485,nan,nan,nan,nan,0.041230360666910805
100,-64.92795879631676,4.727511654823946e-05,-0.27549222265018064,0.001059564534225422,7.43865966796875e-05,0.00024761785354883865,-0.018850326538085938,0.042376126339866274,nan,nan,nan,nan,0.040874322255452476
101,-64.92800099909137,5.481826632436994e-05,-0.27531250737776813,0.001037826257820678,-0.0003566741943359375,0.00026700633616487564,-0.018793106079101562,0.042385874845904135,nan,nan,nan,nan,0.04097700119018555
102,-64.92788707626207,7.760423556242815e-05,-0.276076018333163,0.0009841942591859829,8.96453857421875e-05,0.0002668017753774494,-0.018293380737304688,0.04237175087997659,nan,nan,nan,nan,0.041246891021728516
103,-64.92802746866178,5.310944841150991e-05,-0.27786538050853427,0.0010036819413847128,-1.33514404296875e-05,0.0002686648271463277,-0.018850326538085938,0.042350377678895636,nan,nan,nan,nan,0.04105440775553385
104,-64.9279428356013,4.785624804767937e-05,-0.27628634484219267,0.001017028427194701,-3.814697265625e-06,0.0002583031221266065,-0.018871307373046875,0.042377825877241315,nan,nan,nan,nan,0.04089164733886719
105,-64.92799983917297,5.3138412991138384e-05,-0.2761603524354803,0.0010179343448378285,0.000171661376953125,0.00027249183685398496,-0.01910400390625,0.04237849297573834,nan,nan,nan,nan,0.04100386301676432
106,-64.92804310689262,5.388027028619578e-05,-0.27654184061707954,0.000989208002878551,-0.0003185272216796875,0.00025308532246748447,-0.018293380737304688,0.042368787538819876,nan,nan,nan,nan,0.04101022084554037
107,-64.92793787878502,5.5511660832513335e-05,-0.27583260835382134,0.000972528209486151,-0.0001659393310546875,0.0002593728837083334,-0.019227981567382812,0.04237293902949643,nan,nan,nan,nan,0.04129330317179362
108,-64.92793047247552,6.418751941786221e-05,-0.27731533607762093,0.0010108563715577389,-0.000705718994140625,0.0002778098769458865,-0.018764495849609375,0.04236544538630238,nan,nan,nan,nan,0.040963172912597656
109,-64.92802653831671,5.520232684382247e-05,-0.2761261903643786,0.001022787072011071,0.0001373291015625,0.00026043429523023076,-0.01874542236328125,0.04237660084549293,nan,nan,nan,nan,0.04075956344604492
110,-64.9280643291223,5.432714569602737e-05,-0.27725243678225087,0.00101343108486039,-9.72747802734375e-05,0.000246896094681765,-0.018472671508789062,0.042362218776458266,nan,nan,nan,nan,0.0410463015238444
111,-64.92799322359845,4.4705567425974445e-05,-0.27425477435292145,0.0010062194364632566,4.9591064453125e-05,0.0002565839768610894,-0.018840789794921875,0.04239622680479681,nan,nan,nan,nan,0.04091517130533854
112,-64.92798296148854,5.2020030731083944e-05,-0.277276199468095,0.001041289159926523,0.0002841949462890625,0.0002621868284920962,-0.018632888793945312,0.04236166341446396,nan,nan,nan,nan,0.040988763173421226
113,-64.92794886993174,4.907502005192153e-05,-0.27727001987999356,0.001043915877139425,0.0001392364501953125,0.0002552328377467789,-0.018465042114257812,0.0423643118827327,nan,nan,nan,nan,0.041034857432047524
114,-64.92797357249987,7.138005353412293e-05,-0.27896037434631005,0.0010056474201391877,0.0003948211669921875,0.00025496700387868165,-0.018457412719726562,0.04234167637401276,nan,nan,nan,nan,0.04121255874633789
115,-64.92804008841767,4.796168884430257e-05,-0.27526494334328816,0.0010139177725605973,-0.0004138946533203125,0.0002567423700659965,-0.018846511840820312,0.04238815420560352,nan,nan,nan,nan,0.040984789530436196
116,-64.9279632754697,5.84421167563914e-05,-0.27563605724049123,0.0009565280869461539,-5.340576171875e-05,0.0002629546168260807,-0.01952362060546875,0.04237979007145467,nan,nan,nan,nan,0.04095538457234701
