iter,Energy,sigma_E,Mx,sigma_Mx,Mz,sigma_Mz,Mz_AFM,sigma_Mz_AFM,Ntot,sigma_Ntot,accept
0,-38.11310878088746,0.01277523111644542,-0.962237741202415,0.0003993087595223379,0.0011081695556640625,0.0005827432389967277,0.0023784637451171875,0.0010767517263217618,nan,nan,0.7766070365905762
1,-38.22534872083324,0.011327199697701493,-0.9584630996166652,0.0004170349577148556,-0.00031280517578125,0.0005458199591386461,0.001178741455078125,0.0011050547467040775,nan,nan,0.7674560546875
2,-38.3084613807365,0.010197987729832447,-0.9551334924327648,0.00043626877082502514,-0.0002422332763671875,0.0005518783920710135,-0.0023860931396484375,0.001050251969122553,nan,nan,0.7588526407877604
3,-38.37269402584745,0.009014375392235003,-0.9523281047943044,0.00043756733661030217,-0.00023651123046875,0.0005468737039633171,0.000640869140625,0.0010818105820240241,nan,nan,0.7513343493143717
4,-38.41933628915608,0.00845291962652052,-0.9497636178062692,0.0004708463316200896,-0.0004119873046875,0.0005284659538103269,-0.001239776611328125,0.0010247714095379483,nan,nan,0.7446171442667643
5,-38.46916418110642,0.007562570092231941,-0.9468949712398285,0.000474527043895321,0.0001373291015625,0.0005071247805851894,-5.340576171875e-05,0.0011042617415172884,nan,nan,0.7381494839986166
6,-38.49703040452552,0.007344974212256175,-0.945218212430774,0.000508971917544573,-2.6702880859375e-05,0.0005064275242111051,-0.00011444091796875,0.0011335027567644243,nan,nan,0.7325571378072103
7,-38.534504211384146,0.006520627860284577,-0.9426930139708531,0.0005048493454632926,0.000263214111328125,0.0005152694642394643,-0.00077056884765625,0.0011603378863517485,nan,nan,0.7272324562072754
8,-38.563807723742016,0.006063418687198949,-0.9406234403190723,0.0005236390875733251,0.00037384033203125,0.0005387608944555913,0.0015411376953125,0.0011568519555225226,nan,nan,0.7230285008748373
9,-38.58689133092025,0.005413662860105358,-0.9383726844829852,0.0005167440457976428,-0.0003871917724609375,0.000495435463851623,-0.0020313262939453125,0.001137131305078918,nan,nan,0.7182388305664062
10,-38.6088743432491,0.005055828108703461,-0.9365578551375933,0.0005214676964804794,-0.0003204345703125,0.00048452990785987466,-0.00051116943359375,0.0010581156754220105,nan,nan,0.714838981628418
11,-38.62103330547758,0.004549405556023653,-0.9344355724175415,0.0005213491416836032,0.0005340576171875,0.0005227209767331768,-0.000957489013671875,0.0010638557459819091,nan,nan,0.7110543251037598
12,-38.639292436613374,0.004488297638163466,-0.933635776012764,0.0005486009847226027,0.000354766845703125,0.0004904906744342787,0.00029754638671875,0.0011161077817818795,nan,nan,0.7078048388163248
13,-38.647574249814575,0.0043679352030837415,-0.9321642849122327,0.0005751381425842753,0.000324249267578125,0.0005168793549734441,0.001003265380859375,0.001126843779008735,nan,nan,0.7047119140625
14,-38.6587546139501,0.003839191404932599,-0.9309404987008776,0.0005397542057386761,-0.000194549560546875,0.0005329927990114792,-0.000514984130859375,0.0010918460892598925,nan,nan,0.7022582689921061
15,-38.67373012345546,0.0038540694574801066,-0.9290265965709494,0.0005748366162478367,-0.0001087188720703125,0.000510459571755983,-0.0006122589111328125,0.0012003661098221065,nan,nan,0.6994614601135254
