log_file,n_iters,E_initial,E_final,sigma_E_final,accept_initial,accept_final,Mx_final,sigma_Mx_final,Mz_final,sigma_Mz_final,Mz_AFM_final,sigma_Mz_AFM_final,Mz_AFM_sq_final,sigma_Mz_AFM_sq_final,Ntot_final,sigma_Ntot_final
/mnt/d/0_code/0_nqs/phase_diagram/train/complex64/L32_J0.5_delta0.0_alphaInt5.0/rbm_LongIsing_L=32_J=0.5_delta=0.0_alphaInt=5.0_alpha=12_Cal1.log,277,-33.98745077461321,-33.98938991891109,8.400510658903829e-05,0.7435226440429688,0.7344659169514974,-0.9361182079841253,0.000466548626053381,-0.0007495880126953125,0.0007915734478172122,-0.0011386871337890625,0.0013173813976730259,nan,nan,nan,nan
