iter,Energy,sigma_E,Mx,sigma_Mx,Mz,sigma_Mz,Mz_AFM,sigma_Mz_AFM,Mz_AFM_sq,sigma_Mz_AFM_sq,Ntot,sigma_Ntot,accept
0,-33.98745077461321,0.0004864276720269503,-0.9392185319481893,0.0004574162040166322,-0.0002574920654296875,0.0007691024866443614,-0.0010356903076171875,0.001303743770772361,nan,nan,nan,nan,0.7435226440429688
1,-33.98786384889041,0.0004556854351227644,-0.9397303949043181,0.0004891872359420975,0.0001544952392578125,0.0007479632718056166,-0.0014476776123046875,0.0012560898571621392,nan,nan,nan,nan,0.742719809214274
2,-33.987894033935014,0.00040742187746181327,-0.9387813622314549,0.000465101360882127,0.001285552978515625,0.0007418550114689635,0.0016326904296875,0.001302805509537051,nan,nan,nan,nan,0.742253303527832
3,-33.988043876800994,0.000404578182142707,-0.9388296828965557,0.0004878412808257536,0.00026702880859375,0.000736596505602445,-0.00191497802734375,0.001351344349805793,nan,nan,nan,nan,0.7418055534362793
4,-33.987485954493714,0.00035396311168144225,-0.9394254571597661,0.00047491575236033084,-0.000667572021484375,0.0007260480901496712,0.000217437744140625,0.0013809291264847711,nan,nan,nan,nan,0.7413744926452637
5,-33.988291801979216,0.00034901865214434914,-0.9382252121832506,0.0004791092864854317,0.001834869384765625,0.0008199835569658604,-9.918212890625e-05,0.0013093954876052783,nan,nan,nan,nan,0.7407663663228353
6,-33.98845356201028,0.000325436867773319,-0.9374737573386343,0.0004832874418140671,-0.0007572174072265625,0.0007424540935028494,-0.0004405975341796875,0.0013978598585186479,nan,nan,nan,nan,0.740693728129069
7,-33.98866420320446,0.00030275279643550526,-0.9385616025059904,0.0004436305062229082,-0.0002918243408203125,0.0007538764509512064,0.0017452239990234375,0.001293069551719747,nan,nan,nan,nan,0.7401409149169922
8,-33.98884511846801,0.00027267290256348164,-0.9382912302267274,0.0004565349920495621,0.0008068084716796875,0.0007893048576478309,0.0012035369873046875,0.00134316533746989,nan,nan,nan,nan,0.7396953900655111
9,-33.988531788443126,0.0002692498635340992,-0.9378974178651567,0.00048239182195887513,-0.0003070831298828125,0.0007636838453569068,-0.0012073516845703125,0.0013396057840968226,nan,nan,nan,nan,0.7399202982584635
10,-33.988744316955724,0.00025069720464047663,-0.9377798027869135,0.0004507889931308995,-0.000453948974609375,0.0007914631972979186,-0.00189208984375,0.001349222346139808,nan,nan,nan,nan,0.7391676902770996
11,-33.989002091930566,0.0002528302660317613,-0.937845350032019,0.00048209351627911685,-0.0004119873046875,0.000743696914928124,0.0017547607421875,0.0012969365877185948,nan,nan,nan,nan,0.7382551829020182
