log_file,n_iters,E_initial,E_final,sigma_E_final,accept_initial,accept_final,Mx_final,sigma_Mx_final,Mz_final,sigma_Mz_final,Mz_AFM_final,sigma_Mz_AFM_final,Mz_AFM_sq_final,sigma_Mz_AFM_sq_final,Ntot_final,sigma_Ntot_final
/mnt/d/0_code/0_nqs/phase_diagram/train/complex64/L32_J0.75_delta0.0_alphaInt0.5/rbm_LongIsing_L=32_J=0.75_delta=0.0_alphaInt=0.5_alpha=12_Cal1.log,229,-36.33741459930351,-36.463164956165485,8.486680234024762e-05,0.6569522221883138,0.7125056584676107,-0.9365122082707646,0.0005081908424324626,-7.2479248046875e-05,0.0004982788309239166,0.000804901123046875,0.0011024709053716764,0.040964484214782715,0.0003230814015209821,nan,nan
