iter,Energy,sigma_E,Mx,sigma_Mx,Mz,sigma_Mz,Mz_AFM,sigma_Mz_AFM,Ntot,sigma_Ntot,accept
0,-25.24351310173541,5.5838313850329516e-09,-7.355778695763734e-13,3.65337322813429e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0011870066324869792
1,-25.243513101735445,5.583831396096686e-09,-7.367903006289811e-13,3.6535448926552955e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
2,-25.24351310173538,5.583831511184198e-09,-7.345752253112469e-13,3.65324240733555e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
3,-25.24351310173548,5.583831696573556e-09,-7.377417551064499e-13,3.653454408183712e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
4,-25.243513101735466,5.5838316152969665e-09,-7.373903985243435e-13,3.653527060641622e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
5,-25.243513101735733,5.583832074488631e-09,-7.455903290967255e-13,3.6533069976686425e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
6,-25.243513101735815,5.5838322110471435e-09,-7.482932822233629e-13,3.6534504402466365e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
7,-25.243513101735804,5.583832150108385e-09,-7.479362799185088e-13,3.653411252197816e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
8,-25.243513101735804,5.583832150108385e-09,-7.479362799185088e-13,3.653411252197816e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
9,-25.2435131017358,5.583832156076213e-09,-7.478009000189777e-13,3.653411512360593e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
10,-25.243513101735765,5.583832286335011e-09,-7.466844192208174e-13,3.6535110782545874e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
11,-25.243513101735765,5.583832286335011e-09,-7.466844192208174e-13,3.6535110782545874e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
12,-25.243513101736013,5.583832204484405e-09,-7.544712657280752e-13,3.653263972752774e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
13,-25.24351310173587,5.5838319639757756e-09,-7.499638929980122e-13,3.653252568844438e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
14,-25.24351310173587,5.5838319639757756e-09,-7.499638929980122e-13,3.653252568844438e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
15,-25.243513101735935,5.583832051924881e-09,-7.520117582283116e-13,3.6532390961688764e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
16,-25.24351310173589,5.583832102156386e-09,-7.505501482805952e-13,3.653238892842289e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
17,-25.24351310173587,5.58383205889654e-09,-7.500587815959219e-13,3.6533872090236265e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
18,-25.243513101735797,5.583832092029185e-09,-7.478627605391078e-13,3.6532254065081e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
19,-25.24351310173582,5.583832151772203e-09,-7.484967103179654e-13,3.6532069471701495e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
20,-25.243513101735864,5.583832187592168e-09,-7.498092340528839e-13,3.653379234723245e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
21,-25.243513101735868,5.5838321807652326e-09,-7.498571355659962e-13,3.653383775836975e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
22,-25.243513101736205,5.583832430870649e-09,-7.60533258585781e-13,3.653136217782902e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
23,-25.24351310173628,5.583832499023057e-09,-7.627803177418721e-13,3.653233610916065e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
24,-25.24351310173628,5.583832499023057e-09,-7.627803177418721e-13,3.653233610916065e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
25,-25.243513101736347,5.5838325671568394e-09,-7.648411564662813e-13,3.653055053207267e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
26,-25.24351310173646,5.5838323214473375e-09,-7.683607379285718e-13,3.653128027228999e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
27,-25.24351310173637,5.583832393881133e-09,-7.658034208642498e-13,3.6531154668164674e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
28,-25.243513101736323,5.5838322542591795e-09,-7.642771352261548e-13,3.653122668962468e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
29,-25.24351310173636,5.583832303597641e-09,-7.654457436230293e-13,3.653252292477964e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
30,-25.243513101736383,5.583832253468393e-09,-7.659937648872382e-13,3.653119610279681e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
31,-25.243513101736383,5.583832253468393e-09,-7.659937648872382e-13,3.653119610279681e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
32,-25.243513101736383,5.583832253468393e-09,-7.659937648872382e-13,3.653119610279681e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
33,-25.243513101736383,5.583832253468393e-09,-7.659937648872382e-13,3.653119610279681e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
34,-25.243513101736426,5.583832399012592e-09,-7.674215739157113e-13,3.653146350090358e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
35,-25.243513101736426,5.583832399012592e-09,-7.674215739157113e-13,3.653146350090358e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
36,-25.243513101736426,5.583832399012592e-09,-7.674215739157113e-13,3.653146350090358e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
37,-25.24351310173634,5.583832348712354e-09,-7.647031845731397e-13,3.653173181379307e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
38,-25.243513101736337,5.583832365506161e-09,-7.647346448392561e-13,3.6532111134790266e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
39,-25.243513101736333,5.583832332181361e-09,-7.647008785259408e-13,3.6531872555051226e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
40,-25.24351310173629,5.583832661880281e-09,-7.631737336821087e-13,3.653489762813953e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
41,-25.24351310173634,5.583832568012039e-09,-7.647789276621815e-13,3.653474632306597e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
42,-25.24351310173624,5.583832384662445e-09,-7.615861877459885e-13,3.653525083710857e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
43,-25.24351310173636,5.583832365462093e-09,-7.653146588819899e-13,3.653362821481862e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
44,-25.243513101736255,5.583832394247381e-09,-7.620585985546037e-13,3.65351352176783e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
45,-25.24351310173628,5.583832259822241e-09,-7.628899279841633e-13,3.653407821924924e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
46,-25.24351310173629,5.583832503184487e-09,-7.631898486129704e-13,3.6532975708760955e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
47,-25.243513101736298,5.58383258989483e-09,-7.634357426382091e-13,3.653377942805166e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
48,-25.243513101736305,5.5838325703256046e-09,-7.635123605865539e-13,3.653373721195878e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
49,-25.24351310173695,5.583833225872818e-09,-7.837933001762268e-13,3.653240512202673e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
50,-25.24351310173695,5.583833225872818e-09,-7.837933001762268e-13,3.653240512202673e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
51,-25.24351310173702,5.583833380444874e-09,-7.858668774754519e-13,3.65323844286103e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
52,-25.24351310173693,5.583833318849046e-09,-7.832003398006857e-13,3.653236849685203e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
53,-25.24351310173696,5.583833705062528e-09,-7.838647345013101e-13,3.653684086227997e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
54,-25.243513101736887,5.583833581121585e-09,-7.818002862915799e-13,3.65341717089759e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
55,-25.24351310173674,5.583833387514759e-09,-7.772338482434954e-13,3.6534256398687185e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
56,-25.243513101736824,5.583833498742355e-09,-7.799085282011381e-13,3.653449437216538e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
57,-25.243513101736824,5.58383350189633e-09,-7.798716628126445e-13,3.653449734889451e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
58,-25.243513101736824,5.583833501954059e-09,-7.798655686752868e-13,3.653449828012671e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
59,-25.243513101736923,5.5838333227695116e-09,-7.829366781013255e-13,3.653354882842413e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
60,-25.243513101736866,5.583833239474602e-09,-7.813099880761039e-13,3.6532219638568355e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
61,-25.243513101736866,5.583833239474602e-09,-7.813099880761039e-13,3.6532219638568355e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
62,-25.243513101736937,5.583833749774146e-09,-7.833811427188247e-13,3.654061265679717e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
63,-25.243513101736834,5.583833523855184e-09,-7.801454605284593e-13,3.654054286812213e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
64,-25.24351310173703,5.583833756264395e-09,-7.862677322608633e-13,3.653963086352418e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
65,-25.243513101737015,5.583833702026692e-09,-7.859794527565749e-13,3.653791534329155e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
66,-25.24351310173692,5.583833382792141e-09,-7.828214524772716e-13,3.6537291648391686e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
67,-25.243513101735935,5.583840323914555e-09,-7.520366501178815e-13,3.659634141645622e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
68,-25.243513101735918,5.5838403637481696e-09,-7.51512424285562e-13,3.6596676382762825e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
69,-25.243513101736152,5.583840580160079e-09,-7.589780384874963e-13,3.6596416281757015e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
70,-25.243513101736152,5.58384057920314e-09,-7.590195854006195e-13,3.6596357781452944e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
71,-25.243513101736124,5.583840627820045e-09,-7.579644730923998e-13,3.659738333509042e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
72,-25.243513101736124,5.583840627820045e-09,-7.579644730923998e-13,3.659738333509042e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
73,-25.243513101736124,5.583840627820045e-09,-7.579644730923998e-13,3.659738333509042e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
74,-25.243513101736124,5.583840627820045e-09,-7.579644730923998e-13,3.659738333509042e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
75,-25.243513101736053,5.5838404719976865e-09,-7.557771833934811e-13,3.659730048287802e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
76,-25.243513101736053,5.5838404719660005e-09,-7.557682075970972e-13,3.659729986412855e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
77,-25.243513101736053,5.5838404719660005e-09,-7.557682075970972e-13,3.659729986412855e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
78,-25.243513101736053,5.5838404719660005e-09,-7.557682075970972e-13,3.659729986412855e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
79,-25.243513101736053,5.5838404719660005e-09,-7.557682075970972e-13,3.659729986412855e-12,-0.010498046875,0.0027228923227318406,-0.157470703125,0.04084338484097761,nan,nan,0.0
