iter,Energy,sigma_E,Mx,sigma_Mx,Mz,sigma_Mz,Mz_AFM,sigma_Mz_AFM,Mz_AFM_sq,sigma_Mz_AFM_sq,Ntot,sigma_Ntot,accept
0,-37.599929479201855,0.014135449528928767,-0.943224197606527,0.0004419454012317433,-0.000102996826171875,0.000742662641737302,3.814697265625e-05,0.0012977446740061204,nan,nan,nan,nan,0.7580413818359375
1,-37.834029765877105,0.013130177220839673,-0.9352748048118308,0.00048607843910170316,-0.00067138671875,0.0007374659339843221,0.0009918212890625,0.0013138238762202097,nan,nan,nan,nan,0.7400166193644205
2,-38.05950046026149,0.011256941110827036,-0.9263471731000987,0.0004852818833086733,0.0008335113525390625,0.0007271677890220095,-3.62396240234375e-05,0.0014227699549090706,nan,nan,nan,nan,0.7235023180643717
3,-38.26201752113561,0.011008496373620554,-0.9168549850749528,0.0005443869416681723,0.0001125335693359375,0.0007267478896237627,2.86102294921875e-05,0.0014791074344222487,nan,nan,nan,nan,0.7086291313171387
4,-38.391231741729136,0.009892073835123437,-0.9100948950513226,0.0005589028692864503,-0.00030517578125,0.0006641518308355824,-0.001659393310546875,0.0015070464505041873,nan,nan,nan,nan,0.69485870997111
5,-38.513572084851944,0.008494446640230309,-0.9026847884086886,0.0005491078997440299,-0.000408172607421875,0.0007005620507070621,-0.000457763671875,0.0014783114725952478,nan,nan,nan,nan,0.6826904614766439
6,-38.61540226670111,0.008374857612910588,-0.8960016798993584,0.0006103973689863836,0.0006885528564453125,0.0006631993184364159,-0.0006198883056640625,0.0014125982891601654,nan,nan,nan,nan,0.6719808578491211
7,-38.71138891067903,0.00766566366415117,-0.8888115223541173,0.0006063269709884032,0.0001811981201171875,0.000669453212973887,0.0002841949462890625,0.0015456841215613307,nan,nan,nan,nan,0.6614305178324381
8,-38.781398778473495,0.007278251187065859,-0.8835505807517613,0.0006484530049656855,-0.0009021759033203125,0.0006931632156942743,0.0005207061767578125,0.0014898327343411037,nan,nan,nan,nan,0.6519080797831217
9,-38.85106379785727,0.006845455257046915,-0.8771937049932967,0.0006574359266425925,0.001018524169921875,0.0006815484186599344,0.000461578369140625,0.00151713442610728,nan,nan,nan,nan,0.6435591379801432
10,-38.90520691298175,0.006372778295609418,-0.8719366357488709,0.0006611758617822809,0.0010280609130859375,0.0006460411865699177,-0.0004825592041015625,0.0015729185952974175,nan,nan,nan,nan,0.6354789733886719
11,-38.9586384614906,0.00595312469857506,-0.8661773520319176,0.0006908340127578692,0.0005779266357421875,0.0006633726889518722,-0.0004329681396484375,0.0016876256459642713,nan,nan,nan,nan,0.6275560061136881
12,-38.99852909688201,0.005684335937412018,-0.8613457529694537,0.0007121233055717684,-0.0005970001220703125,0.0006521895617567953,-0.0009212493896484375,0.001638854678125571,nan,nan,nan,nan,0.6211568514506022
13,-39.04211527166617,0.005306621046885511,-0.8567414031191987,0.0007208995966030373,-0.000331878662109375,0.0006622177860599911,0.003414154052734375,0.0016910686705236093,nan,nan,nan,nan,0.6135361989339193
14,-39.06730709964208,0.004531423027066406,-0.8531474801207064,0.0006612708798400381,-0.00063323974609375,0.0006802919776133029,-0.000949859619140625,0.001729606222305589,nan,nan,nan,nan,0.6072220802307129
15,-39.09681776431544,0.004577052633313205,-0.8488776935591347,0.0007243860637085608,-0.0004119873046875,0.0006380897235997039,0.0015411376953125,0.0016370284248645938,nan,nan,nan,nan,0.6020644505818685
16,-39.11963578838106,0.004193380331608331,-0.8456978892081999,0.000733862256536441,-0.000560760498046875,0.0005957501390183449,0.0027313232421875,0.0017622486022578119,nan,nan,nan,nan,0.5964078903198242
17,-39.138052842741786,0.004089108409706322,-0.8429295286227934,0.0007434224027510025,0.0004558563232421875,0.0006399131511836093,-0.0013370513916015625,0.0018160195096975926,nan,nan,nan,nan,0.5912728309631348
18,-39.168831817087295,0.003784419440650933,-0.8376031523405922,0.0007389699737915743,0.0003337860107421875,0.0006351189866214999,0.0047397613525390625,0.0019723774200445295,nan,nan,nan,nan,0.5847590764363607
19,-39.18876656174511,0.003578329646327245,-0.8357007493127655,0.0007694101622707907,0.0011272430419921875,0.0006199640390551639,0.0003604888916015625,0.0018249481741195986,nan,nan,nan,nan,0.5800237655639648
20,-39.201363287491546,0.003448403819471975,-0.832849982189946,0.0007569287944676984,0.0002002716064453125,0.0006652723396711267,0.0008449554443359375,0.001907928093790759,nan,nan,nan,nan,0.5754548708597819
21,-39.21825133642653,0.0034255255288691564,-0.8292344114011777,0.0008039761864458673,0.0012264251708984375,0.0006256844384295406,0.0001888275146484375,0.001906388858999019,nan,nan,nan,nan,0.5710674921671549
