iter,Energy,sigma_E,Mx,sigma_Mx,Mz,sigma_Mz,Mz_AFM,sigma_Mz_AFM,Mz_AFM_sq,sigma_Mz_AFM_sq,Ntot,sigma_Ntot,accept
0,-48.03190341842355,0.004481814331552044,-0.36382265631489474,0.0009818028829693284,0.00011444091796875,0.0003222401517563897,0.007328033447265625,0.04072149468578316,nan,nan,nan,nan,0.07975371678670247
1,-48.0590727064272,0.004235387963414539,-0.36993651634341257,0.001020925221271064,-0.000202178955078125,0.0003456148074142879,0.008037567138671875,0.0405631265030535,nan,nan,nan,nan,0.07977867126464844
2,-48.08366037477359,0.003892254155211169,-0.3761451508062138,0.0010427322666592396,0.0003757476806640625,0.00035184870709658965,0.010591506958007812,0.04050462885895843,nan,nan,nan,nan,0.08251714706420898
3,-48.099998949662236,0.003560537664637181,-0.3807583563325072,0.001034022762784959,0.00045013427734375,0.00034713335742213373,0.01189422607421875,0.04037846259663321,nan,nan,nan,nan,0.08444690704345703
4,-48.11111097143823,0.003263239704116025,-0.38409491805640017,0.0010388972895622897,0.0005359649658203125,0.00034033631061892533,0.014528274536132812,0.04026855628953501,nan,nan,nan,nan,0.08632739384969075
5,-48.127494901910545,0.0028565253894825057,-0.3896594888195978,0.0009883049277882518,0.0002155303955078125,0.0003332463973301583,0.019525527954101562,0.040195839377858485,nan,nan,nan,nan,0.08859904607137044
6,-48.1350758142667,0.0025603380611026474,-0.39166167404259633,0.0009608429324958725,0.000415802001953125,0.0003321152407697222,0.0178680419921875,0.04016592729763589,nan,nan,nan,nan,0.08951807022094727
7,-48.14529883088147,0.002527855693905379,-0.39644485139639407,0.0010221864439974484,-6.29425048828125e-05,0.0003719323625162029,0.016775131225585938,0.040095134324617754,nan,nan,nan,nan,0.09139251708984375
8,-48.15109328380979,0.0023053368747701837,-0.3986409971092748,0.0010228282751769784,-1.1444091796875e-05,0.000371301210714647,0.01595306396484375,0.040005482199732254,nan,nan,nan,nan,0.0926221211751302
9,-48.16070796954876,0.0021419689018019107,-0.40164123820054354,0.0009813655765951793,-0.0001735687255859375,0.0003531059547393947,0.017724990844726562,0.03993888466712969,nan,nan,nan,nan,0.09440771738688152
10,-48.16581199966298,0.0019417339609300675,-0.4052697444814792,0.0009976379546494602,-1.33514404296875e-05,0.0003427867111256134,0.015329360961914062,0.03985544934231338,nan,nan,nan,nan,0.09571472803751628
11,-48.16482918034382,0.0019188011215699418,-0.40461649878536765,0.0010058286508257063,0.0004825592041015625,0.0003636888361214766,0.008729934692382812,0.039820399966830566,nan,nan,nan,nan,0.09652169545491536
12,-48.172775916927776,0.0018476800624700003,-0.4088112372500561,0.0010133299652950285,0.000110626220703125,0.0003487655152235239,0.008831024169921875,0.03977589928974548,nan,nan,nan,nan,0.0976880391438802
13,-48.173631818072984,0.0017710824549394062,-0.4093017838257291,0.0010610971672335092,-0.00018310546875,0.0003654949819031825,0.008090972900390625,0.03974980869797921,nan,nan,nan,nan,0.09875249862670898
14,-48.17986747740402,0.0016277903441770766,-0.41165158205036645,0.001029078541029279,-4.76837158203125e-05,0.000362455359690548,0.011163711547851562,0.039611166701450526,nan,nan,nan,nan,0.0998077392578125
15,-48.18393106885512,0.0014066386668582533,-0.4141636819875731,0.0009352214319461387,-5.7220458984375e-06,0.0003809781837818169,0.0025424957275390625,0.039578456752438804,nan,nan,nan,nan,0.10073788960774739
16,-48.18555218732682,0.0015509783870187612,-0.41502404910002916,0.001012000560374003,0.0005321502685546875,0.0003732801970345529,0.008699417114257812,0.03959283437687753,nan,nan,nan,nan,0.10140736897786458
17,-48.188345014235786,0.0013979207841387112,-0.4168528813466389,0.0010153784620432176,1.9073486328125e-06,0.0003785065868603232,0.010606765747070312,0.03955247926315387,nan,nan,nan,nan,0.10265254974365234
18,-48.190777725448605,0.001340909059979753,-0.4188538492131614,0.0010098504546943977,-0.00018310546875,0.00038080156939103557,0.018634796142578125,0.039442448363242795,nan,nan,nan,nan,0.10357888539632161
19,-48.1932424576437,0.0013185954291663983,-0.4201153079377282,0.0010175570071685556,0.0004825592041015625,0.0003733338721686682,0.027261734008789062,0.03939198611032133,nan,nan,nan,nan,0.1039263407389323
