log_file,n_iters,E_initial,E_final,sigma_E_final,accept_initial,accept_final,Mx_final,sigma_Mx_final,Mz_final,sigma_Mz_final,Mz_AFM_final,sigma_Mz_AFM_final,Mz_AFM_sq_final,sigma_Mz_AFM_sq_final,Ntot_final,sigma_Ntot_final
/mnt/d/0_code/0_nqs/phase_diagram/train/complex64/L32_J1.0_delta0.0_alphaInt2.0/rbm_LongIsing_L=32_J=1.0_delta=0.0_alphaInt=2.0_alpha=12_Cal1.log,215,-36.46659611570366,-38.6480294318431,0.00020126596751232525,0.17544968922932944,0.5486311912536621,-0.8181869710083038,0.000772852636312632,-4.57763671875e-05,0.0005847287469242038,-0.00095367431640625,0.0022468953208241494,nan,nan,nan,nan
