log_file,n_iters,E_initial,E_final,sigma_E_final,accept_initial,accept_final,Mx_final,sigma_Mx_final,Mz_final,sigma_Mz_final,Mz_AFM_final,sigma_Mz_AFM_final,Ntot_final,sigma_Ntot_final
/mnt/d/0_code/0_nqs/phase_diagram/train/complex128/L32_J0.5_delta0.0_alphaInt0.5/rbm_LongIsing_L=32_J=0.5_delta=0.0_alphaInt=0.5_alpha=4_Cal1.log,201,32.04713587632335,5.806704461358544,0.8997613416532086,0.991356611251831,0.0,0.0,nan,0.05755615234375,0.008586367291217933,-0.00115966796875,0.020347572955279194,nan,nan
