log_file,n_iters,E_initial,E_final,sigma_E_final,accept_initial,accept_final,Mx_final,sigma_Mx_final,Mz_final,sigma_Mz_final,Mz_AFM_final,sigma_Mz_AFM_final,Ntot_final,sigma_Ntot_final
/mnt/d/0_code/0_nqs/phase_diagram/train/complex64/L32_J0.5_delta0.0_alphaInt2.0/rbm_LongIsing_L=32_J=0.5_delta=0.0_alphaInt=2.0_alpha=4_Cal1.log,1000,-32.0069648558539,-33.82454609391346,7.20653509968492e-05,0.9993419647216797,0.7635404268900553,-0.9499752895704887,0.000422015625588257,0.0009517669677734375,0.0007766508863929815,0.0011730194091796875,0.0012473451665117612,nan,nan
