iter,Energy,sigma_E,Mx,sigma_Mx,Mz,sigma_Mz,Mz_AFM,sigma_Mz_AFM,Mz_AFM_sq,sigma_Mz_AFM_sq,Ntot,sigma_Ntot,accept
0,-66.8712327285439,0.00026924448368072836,-0.2664445955728366,0.0009586723032371083,-0.0002269744873046875,0.00024440380005930025,-0.029779434204101562,0.04249970290726667,nan,nan,nan,nan,0.040117104848225914
1,-66.87103339348332,0.00024271208363360893,-0.2668577033254025,0.001016735509605557,-6.67572021484375e-05,0.0002615962368790945,-0.030431747436523438,0.042498045467091655,nan,nan,nan,nan,0.03790712356567383
2,-66.87097608720374,0.00020876598177866303,-0.26745381044848304,0.0009769267517769915,4.38690185546875e-05,0.00025601114310962956,-0.029699325561523438,0.042491435704227545,nan,nan,nan,nan,0.03798230489095052
3,-66.8712704833328,0.00019348874271189604,-0.26570305428965657,0.0010232561947464613,-0.0003910064697265625,0.0002475509274531975,-0.030179977416992188,0.04251229411480935,nan,nan,nan,nan,0.03767665227254232
4,-66.8708802028571,0.00016816019743260901,-0.2682011920588053,0.0009832933432419731,-1.1444091796875e-05,0.0002617305582887716,-0.02978515625,0.04248215486000201,nan,nan,nan,nan,0.03772417704264323
5,-66.87101838654193,0.00014722470287556786,-0.26756617272376254,0.0010441205516819973,0.0005168914794921875,0.0002708674174947408,-0.030092239379882812,0.04249116623868571,nan,nan,nan,nan,0.03763628005981445
6,-66.8712625347994,0.00012709309306688387,-0.26683121687305883,0.0009964932029255928,-0.0003681182861328125,0.000249900873531508,-0.029367446899414062,0.04250690513210685,nan,nan,nan,nan,0.03777090708414713
7,-66.87113340489529,0.00011718812951370754,-0.26726336382291926,0.0009674197057639261,0.00019073486328125,0.00026045241050832665,-0.029529571533203125,0.042496458152164844,nan,nan,nan,nan,0.0376737912495931
8,-66.8712228439521,0.00010558003630601302,-0.265656259962651,0.0010258755703887706,0.000232696533203125,0.00024302742671918553,-0.030292510986328125,0.04250899317587578,nan,nan,nan,nan,0.03747415542602539
9,-66.87121314502008,0.00010108186406278843,-0.26568619737159005,0.0009681586127888894,-0.0002593994140625,0.00026659163382970747,-0.030063629150390625,0.04251112360973142,nan,nan,nan,nan,0.03766918182373047
10,-66.87133159535307,8.432281586268084e-05,-0.2657827650074102,0.0010620222719034179,-1.52587890625e-05,0.0002590476835029853,-0.02997589111328125,0.04251921852289393,nan,nan,nan,nan,0.03752915064493815
11,-66.87132952970941,8.035427388242992e-05,-0.2657583441269967,0.0010711780419583412,-0.0002613067626953125,0.00025165686663319983,-0.030393600463867188,0.042517746542565925,nan,nan,nan,nan,0.037401676177978516
12,-66.87132804280662,7.25283176775885e-05,-0.2663760178716409,0.0009543061654359103,0.00017547607421875,0.0002624768751194314,-0.030567169189453125,0.04251286144460265,nan,nan,nan,nan,0.037389119466145836
13,-66.87113402608777,8.71217206282138e-05,-0.2670180258954483,0.0009740160799202508,0.000225067138671875,0.0002474030777629541,-0.030124664306640625,0.042489750993050426,nan,nan,nan,nan,0.03761609395345052
14,-66.87120824073757,6.401782342754782e-05,-0.2664302888113423,0.0009722184388360302,0.000400543212890625,0.0002454622615270882,-0.029933929443359375,0.04250467701494838,nan,nan,nan,nan,0.03738546371459961
15,-66.87126425306758,6.25389298286824e-05,-0.2665388788544012,0.0010049545838609446,1.52587890625e-05,0.0002525481928238272,-0.030059814453125,0.042508421304130184,nan,nan,nan,nan,0.03755489985148112
16,-66.87132900425667,5.0243277365575243e-05,-0.26379602805237384,0.0009298107530240185,-0.0001239776611328125,0.00025138499012045454,-0.030092239379882812,0.042534807963586684,nan,nan,nan,nan,0.03738673528035482
17,-66.87130966544665,4.5929392002036314e-05,-0.263768663035313,0.0009611638881471838,5.91278076171875e-05,0.00025694133387646457,-0.029588699340820312,0.04253841475469722,nan,nan,nan,nan,0.03740135828653971
18,-66.87124035883124,5.24503080462615e-05,-0.2668937752724414,0.0010216508320930989,0.0004425048828125,0.0002653400631384093,-0.0302276611328125,0.042495729631110576,nan,nan,nan,nan,0.037813027699788414
19,-66.87122703270754,4.9033824871137544e-05,-0.26428393704642034,0.0010451573014768742,-3.814697265625e-06,0.0002521309446565636,-0.0300445556640625,0.042528924092633355,nan,nan,nan,nan,0.03732856114705404
20,-66.87132542542169,4.3866970833223224e-05,-0.2656099323220363,0.0010345862770831187,0.00048828125,0.00025594031804405764,-0.029644012451171875,0.04251827147549506,nan,nan,nan,nan,0.037648518880208336
21,-66.87127996387937,7.342968958022488e-05,-0.2627342047709828,0.000922747246537756,-9.918212890625e-05,0.0002522371665232693,-0.0298614501953125,0.042549900015661724,nan,nan,nan,nan,0.036976019541422524
