log_file,n_iters,E_initial,E_final,sigma_E_final,accept_initial,accept_final,Mx_final,sigma_Mx_final,Mz_final,sigma_Mz_final,Mz_AFM_final,sigma_Mz_AFM_final,Mz_AFM_sq_final,sigma_Mz_AFM_sq_final,Ntot_final,sigma_Ntot_final
/mnt/d/0_code/0_nqs/phase_diagram/train/complex64/L32_J1.25_delta0.0_alphaInt3.5/rbm_LongIsing_L=32_J=1.25_delta=0.0_alphaInt=3.5_alpha=12_Cal1.log,241,-44.24587694534895,-44.532781994497704,0.0002835924265852743,0.09455204010009766,0.16758171717325845,-0.5126758641716809,0.0010320137365510708,-0.0001544952392578125,0.00045167604603264946,-0.04573249816894531,0.03289121830415832,0.6865445375442505,0.0014232443449626517,nan,nan
