iter,Energy,sigma_E,Mx,sigma_Mx,Mz,sigma_Mz,Mz_AFM,sigma_Mz_AFM,Ntot,sigma_Ntot,accept
0,15.943423813290792,0.07201454579031824,0.9997408080486139,3.2254063587688595e-05,0.00035858154296875,0.001349835584800385,0.000396728515625,0.0014420911684812898,nan,nan,0.9892091751098633
1,15.324617400705392,0.06741404057599522,0.9995362470122018,4.812850653378547e-05,-7.2479248046875e-05,0.0014039241438551801,-0.001667022705078125,0.001400560340687027,nan,nan,0.9817304611206055
2,14.680590423815374,0.06611104043777215,0.9990858761744903,7.941871395210134e-05,0.0006561279296875,0.0013026295752632062,-0.00235748291015625,0.001433342000912257,nan,nan,0.9683453241984049
3,14.067038460747426,0.06257371965672019,0.9981956084532158,0.00011060516193526873,0.00095367431640625,0.001194359293857927,0.00063323974609375,0.0014229187931893085,nan,nan,0.9544064203898112
4,13.593211725157744,0.05918817186168677,0.9972064347703053,0.00014179393668380976,0.002002716064453125,0.001194997194070526,-0.002460479736328125,0.0014065138581082087,nan,nan,0.9414485295613607
5,13.072145663207266,0.055672190613268786,0.9958345958100381,0.00016780368202562896,-0.002033233642578125,0.0011120227831377951,-0.001651763916015625,0.001397797998661222,nan,nan,0.9288584391276041
6,12.649256095316481,0.0536613118835326,0.9944750444542478,0.0001960796136482651,0.00040435791015625,0.0011545372366131236,-0.00136566162109375,0.001397531821866729,nan,nan,0.9166752497355143
7,12.121425838282864,0.05808323238759676,0.9923730399018496,0.00024929880757153824,0.0027313232421875,0.001118914623171216,-0.0013885498046875,0.001378310982463508,nan,nan,0.9046471913655599
8,11.89305265627263,0.05153276481679872,0.9913191386168592,0.0002540967870847693,-0.0009307861328125,0.0011339454310868727,-0.00014495849609375,0.0015130609948940015,nan,nan,0.8934176762898763
9,11.461324447880543,0.05383696690397005,0.9891446092282195,0.0003019263373537611,0.0001983642578125,0.0010838488676537025,-0.00016021728515625,0.0014458082827574063,nan,nan,0.8822323481241862
10,11.13967740516091,0.049996609643013945,0.9872029062191814,0.00032029925704294944,-0.000423431396484375,0.0010503028609883888,-1.9073486328125e-05,0.0014362066763988323,nan,nan,0.8712949752807617
11,10.774520576646864,0.04943721067051219,0.9848200105016645,0.0003452723949410561,-0.000942230224609375,0.0010543746078258193,-0.001712799072265625,0.0015052219619936893,nan,nan,0.8603296279907227
12,10.424335651186993,0.052051883126990744,0.9823798015328293,0.0003984465499116749,0.000331878662109375,0.0010072116823389777,0.000865936279296875,0.0014874206482474311,nan,nan,0.8507827123006185
13,10.150609902917717,0.04698908314848322,0.9801330923313571,0.00039703468473544537,-0.00014495849609375,0.00100964292126454,0.00038909912109375,0.0014377192665358043,nan,nan,0.8401409784952799
14,9.73848121692662,0.0459349365631801,0.9765511880287931,0.0004194894217955498,-0.000675201416015625,0.0008983414483529935,0.002338409423828125,0.0014536603367030082,nan,nan,0.8303988774617513
15,9.541448152039637,0.04574052458265772,0.9747201507221348,0.0004519461373716931,0.001514434814453125,0.0009207194438683433,0.000629425048828125,0.001416161475048281,nan,nan,0.820367177327474
16,9.286981526565125,0.047192899754531975,0.9719667794761904,0.0004969979362903596,-0.000988006591796875,0.0009197137992871062,-0.001621246337890625,0.0014127272660992497,nan,nan,0.810876210530599
