iter,Energy,sigma_E,Mx,Mz,Ntot,accept
0,-14.56672746495555,0.0001689265748153814,-0.36797370565378573,0.031673431396484375,nan,0.08648490905761719
1,-14.566710658058504,0.0001578739175800135,-0.36495807191090257,0.031284332275390625,nan,0.08431307474772136
2,-14.566327779172658,0.00016151162816625188,-0.36648361771604737,0.031963348388671875,nan,0.08437156677246094
3,-14.566646508437032,0.0001530152139318177,-0.36510387395536903,0.031169891357421875,nan,0.08397960662841797
4,-14.566360274985769,0.00015788761473675754,-0.3617503628063724,0.0313720703125,nan,0.08355967203776042
5,-14.566705375693854,0.000157806283655414,-0.36549854394972964,0.031768798828125,nan,0.08444754282633464
6,-14.56691108293963,0.00016205117241176135,-0.36703631153065774,0.03218841552734375,nan,0.08412710825602214
7,-14.56645099917693,0.00016026210432500612,-0.365241091485091,0.031421661376953125,nan,0.08412901560465495
8,-14.566619959631094,0.00015890424067668,-0.36694874470424477,0.03160858154296875,nan,0.08461952209472656
9,-14.56662892025171,0.00015401466157663734,-0.3665220676329938,0.0319366455078125,nan,0.08442052205403645
10,-14.566747731886359,0.00015362504656661667,-0.36748992232841626,0.0316009521484375,nan,0.08454068501790364
11,-14.56675952158038,0.00015904450266038546,-0.3636357701977348,0.030872344970703125,nan,0.08409881591796875
12,-14.566888539675661,0.00015145225149602602,-0.36558383613057577,0.03131103515625,nan,0.08366171518961589
13,-14.566594238598633,0.00014387565564556238,-0.3637044833054522,0.03150177001953125,nan,0.08388201395670573
14,-14.566629022178784,0.00016060498478822445,-0.363691037366185,0.031490325927734375,nan,0.08381398518880208
15,-14.566617068437726,0.00014176420976011459,-0.36865950071000275,0.03142547607421875,nan,0.08458646138509114
16,-14.566785782318265,0.00016325989921631183,-0.36567363647640133,0.031307220458984375,nan,0.08487256368001302
17,-14.566603955255307,0.00013425646715248504,-0.36446052941138873,0.031063079833984375,nan,0.08396848042805989
18,-14.56669010293514,0.00016838674788959444,-0.3655763985960697,0.0307159423828125,nan,0.08342742919921875
19,-14.566727327960669,0.00015961604518273308,-0.3654374035896538,0.031585693359375,nan,0.08381875356038411
20,-14.56645147511299,0.00015128570455134026,-0.3634546673076011,0.031040191650390625,nan,0.08383019765218098
21,-14.566807809368564,0.00015082751157404197,-0.36314375378181485,0.031635284423828125,nan,0.08417447408040364
22,-14.56665016279608,0.00014804857891384749,-0.3646169879828156,0.03247833251953125,nan,0.08404254913330078
23,-14.566758701962211,0.00014200746967665866,-0.3643365842433496,0.031200408935546875,nan,0.08381144205729167
24,-14.566840845676873,0.0001541392792187585,-0.3635417211431615,0.031002044677734375,nan,0.0838162104288737
25,-14.56654160398447,0.00016601795817752508,-0.3680817375438208,0.031101226806640625,nan,0.08400630950927734
26,-14.566545832090542,0.00013891947262912574,-0.3638000260112251,0.0318603515625,nan,0.08423201243082683
27,-14.566524930511125,0.00015759178663572867,-0.3646085925873214,0.031047821044921875,nan,0.08423900604248047
28,-14.566746775956192,0.0001469169283354578,-0.3656529860321253,0.031951904296875,nan,0.08384164174397786
29,-14.566708496785827,0.0001417926311760061,-0.3650686622282362,0.03167724609375,nan,0.08430703481038411
30,-14.566669372957982,0.00016532826815035038,-0.36821879990481643,0.03234100341796875,nan,0.08511288960774739
31,-14.566729502290336,0.000160497236108738,-0.36684230578885785,0.031772613525390625,nan,0.08429463704427083
32,-14.566371030231537,0.00015837585645955092,-0.3655935681714124,0.032196044921875,nan,0.08425045013427734
33,-14.566558522662804,0.0001490445748297476,-0.36368436581740204,0.0313720703125,nan,0.08417383829752605
34,-14.566609942873994,0.0001555212577418971,-0.3672919862960844,0.030872344970703125,nan,0.08400217692057292
35,-14.566592384198218,0.0001501491888497755,-0.36588151093545324,0.031024932861328125,nan,0.08345476786295573
36,-14.566632111685388,0.00015653101564465767,-0.36827359170759444,0.03083038330078125,nan,0.08423995971679688
37,-14.566668198660462,0.0001616231052598531,-0.3683204002520013,0.031337738037109375,nan,0.08463541666666667
38,-14.566736713546046,0.00016731007519096846,-0.36667201027555973,0.03116607666015625,nan,0.0841836929321289
39,-14.566724486961549,0.00015522463552052228,-0.3642894815850758,0.0312652587890625,nan,0.08408133188883464
40,-14.56655596094779,0.00014074358033957837,-0.36426251779021457,0.031169891357421875,nan,0.08389854431152344
41,-14.56665035130434,0.0001441823816657706,-0.365681608219877,0.03167724609375,nan,0.08371416727701823
42,-14.566715004331673,0.00014794975571949192,-0.364814809898806,0.03157806396484375,nan,0.08373578389485677
43,-14.566696897617236,0.00015150736952872427,-0.36708253055394857,0.031894683837890625,nan,0.08456007639567058
44,-14.566611648840723,0.00015543340073376511,-0.36459355142003314,0.03157806396484375,nan,0.08402824401855469
45,-14.56648757344684,0.00016680179562196927,-0.36693084276512794,0.031055450439453125,nan,0.08412742614746094
46,-14.566970886971669,0.0001608865210365613,-0.3660537793811345,0.031406402587890625,nan,0.08372147878011067
47,-14.566399216325497,0.00015658769296453235,-0.3636254346273537,0.030391693115234375,nan,0.08390617370605469
48,-14.566585184145907,0.00016335895412995167,-0.36426219259218867,0.031177520751953125,nan,0.08381144205729167
49,-14.566627293150844,0.00014907390812793033,-0.36449211974247586,0.031261444091796875,nan,0.08396275838216145
50,-14.566825312574768,0.0001476310874472145,-0.3625243538795564,0.0303192138671875,nan,0.08363024393717448
51,-14.566747234245756,0.00016115542255481661,-0.3684407803104977,0.03211212158203125,nan,0.0847940444946289
52,-14.566518447593172,0.0001503675999435477,-0.36589542376947093,0.032802581787109375,nan,0.08375199635823567
53,-14.566686293173921,0.00015320469483591745,-0.36541744087533107,0.030765533447265625,nan,0.08465989430745442
54,-14.566620573479925,0.00016221460324596044,-0.3632388528446664,0.031665802001953125,nan,0.08379077911376953
55,-14.566597641786773,0.0001643906048526175,-0.3670436253233794,0.0325469970703125,nan,0.08437156677246094
56,-14.566591050394855,0.0001517647325756008,-0.3668100388874939,0.03206634521484375,nan,0.0845034917195638
57,-14.566692048044942,0.00016075193249814112,-0.36609306205376224,0.031406402587890625,nan,0.08408387502034505
58,-14.566828469181798,0.00015962013034631143,-0.3686724282190214,0.0321197509765625,nan,0.08412233988444011
59,-14.566512821720346,0.00015758830761782234,-0.36735574385740577,0.032512664794921875,nan,0.08443705240885417
60,-14.566658345810366,0.00014175082150293176,-0.3653292652087023,0.03186798095703125,nan,0.08402220408121745
61,-14.567013848042288,0.0001508755816639062,-0.3692560581478761,0.0312652587890625,nan,0.08433119455973308
62,-14.566711526148781,0.0001685414675298282,-0.3671026874107983,0.03162384033203125,nan,0.08491293589274089
63,-14.566504892424247,0.00015681563901576232,-0.3663228185454419,0.031604766845703125,nan,0.08389027913411458
64,-14.566950089011875,0.00014977116444717388,-0.36454482836849045,0.031307220458984375,nan,0.08402125040690105
65,-14.566715580613828,0.00014563623222231284,-0.3636481939059687,0.0306396484375,nan,0.08343187967936198
66,-14.566540208408393,0.00015444156187044794,-0.3647563354869733,0.032012939453125,nan,0.08428001403808594
67,-14.566603870070914,0.00014561430030111342,-0.36786895946353304,0.031604766845703125,nan,0.08430035909016927
68,-14.566678293880711,0.00015541394562653758,-0.3653082907496553,0.031940460205078125,nan,0.08421929677327473
69,-14.566517949882057,0.00014430980388335655,-0.36578887694132006,0.032382965087890625,nan,0.08449713389078777
70,-14.566841061460952,0.00015244075189411674,-0.3665816722036093,0.0312042236328125,nan,0.08432515462239583
71,-14.56655745885607,0.0001601115146370362,-0.36675662926915653,0.03130340576171875,nan,0.08415826161702473
72,-14.566651273663638,0.00013952367217833997,-0.3656521044124843,0.030437469482421875,nan,0.08376344045003255
73,-14.566602277027494,0.00015715369689246422,-0.36904244340013315,0.031414031982421875,nan,0.08458391825358073
74,-14.566880907274195,0.0001575773875414999,-0.3657810225491196,0.031177520751953125,nan,0.08428414662679036
75,-14.566704602825833,0.00014984508127587474,-0.3668536765546218,0.031017303466796875,nan,0.08433914184570312
76,-14.566535324840322,0.00015224185233101448,-0.3638988056658282,0.031917572021484375,nan,0.08437410990397136
77,-14.566497313175145,0.0001530666347532803,-0.36269695088896703,0.031482696533203125,nan,0.08366743723551433
78,-14.566563353998326,0.00014864018990158587,-0.36499722460976747,0.031581878662109375,nan,0.08379109700520833
79,-14.56667870824726,0.0001586265972777391,-0.3661919565514301,0.031162261962890625,nan,0.08390649159749348
80,-14.566703323670003,0.00014880355537013457,-0.36487850925694854,0.03143310546875,nan,0.08398596445719402
81,-14.56635619055537,0.0001753181223267801,-0.36501450720576595,0.030567169189453125,nan,0.08384545644124348
82,-14.566590483942765,0.0001698203531117539,-0.36854798795718163,0.032230377197265625,nan,0.08471838633219402
83,-14.566772599787368,0.0001495255004784768,-0.3665885463613061,0.031337738037109375,nan,0.08475049336751302
84,-14.566381810817912,0.00015887342749405718,-0.36258243149482466,0.0321807861328125,nan,0.08368301391601562
85,-14.56667653592402,0.00015731899498589612,-0.3676720303261579,0.0308074951171875,nan,0.08439826965332031
