iter,Energy,sigma_E,Mx,Mz,Ntot,accept
0,-8.8777428228425,0.00014616744964190327,-0.9232230775555195,-0.2152557373046875,0.39237213134765625,0.6789579391479492
1,-8.87750844671703,0.0001710393915174659,-0.9236065822544788,-0.21274185180664062,0.3936290740966797,0.6787646611531576
2,-8.87765538555703,0.00014706680989112102,-0.9232274738722026,-0.21573257446289062,0.3921337127685547,0.6794220606486002
3,-8.877578500705408,0.00013945580756187707,-0.9237356563779713,-0.215911865234375,0.3920440673828125,0.6798248291015625
4,-8.877751967284214,0.00013254662267217786,-0.9254369444650479,-0.21500778198242188,0.39249610900878906,0.6799898147583008
5,-8.877733912874579,0.00013665453185411237,-0.9241334892617488,-0.21684646606445312,0.39157676696777344,0.6796534856160482
6,-8.877767629141548,0.00012829505352061711,-0.9230971349539345,-0.21597671508789062,0.3920116424560547,0.6797002156575521
7,-8.877805874651914,0.0001256282484305632,-0.9226962176677489,-0.21628570556640625,0.3918571472167969,0.6797507603963217
8,-8.877894676097203,0.00010935174587262242,-0.9239369008971607,-0.21579360961914062,0.3921031951904297,0.6794252395629883
9,-8.877629949278537,0.00013487127676792783,-0.9243365351767352,-0.21550369262695312,0.39224815368652344,0.6797943115234375
10,-8.877877689960204,0.0001500463472776694,-0.9238503884643023,-0.21541595458984375,0.3922920227050781,0.679759661356608
11,-8.877805044860796,0.00012660081304735705,-0.92312272666328,-0.21800613403320312,0.39099693298339844,0.6799004872639974
12,-8.87758062135494,0.00012815687754955034,-0.9226034998698651,-0.21912765502929688,0.39043617248535156,0.6798954010009766
13,-8.877838848024147,0.00010357795986710385,-0.9230223003813762,-0.21500015258789062,0.3924999237060547,0.6799828211466471
14,-8.877863466215741,0.00010576310010813757,-0.9240564408277692,-0.216705322265625,0.3916473388671875,0.679322878519694
15,-8.877710162085428,0.00010976927470148454,-0.9235585127523791,-0.214385986328125,0.3928070068359375,0.6796677907307943
16,-8.87779170405279,0.00011943027808158104,-0.9237452574365648,-0.2173614501953125,0.39131927490234375,0.6786823272705078
17,-8.877929619151647,0.00013454363279138414,-0.9238653289580157,-0.218109130859375,0.3909454345703125,0.6792112986246744
18,-8.877865305916627,0.00011501091830870916,-0.9227054420808258,-0.21629714965820312,0.39185142517089844,0.6788434982299805
19,-8.877765125391036,0.0001108785272115373,-0.9242934182752833,-0.21439361572265625,0.3928031921386719,0.6800031661987305
20,-8.877862007109176,0.00010448379283306443,-0.9241969008071464,-0.21368026733398438,0.3931598663330078,0.6799043019612631
21,-8.877811295538113,0.00010974856643268952,-0.9231315949530199,-0.21750259399414062,0.3912487030029297,0.6792551676432291
22,-8.877789905141855,0.00011115560866551917,-0.924042455040194,-0.21556472778320312,0.39221763610839844,0.6791766484578451
23,-8.877801352136562,0.00011047579718943102,-0.9228818336875406,-0.21625518798828125,0.3918724060058594,0.6797415415445963
24,-8.877773512492945,9.79825096612427e-05,-0.9229345462656511,-0.21622467041015625,0.3918876647949219,0.6793731053670248
25,-8.877785170644948,0.00010652626643878018,-0.9237467453205568,-0.21514892578125,0.392425537109375,0.6792074839274088
26,-8.87777353740164,0.00010918798168362315,-0.9232676059491496,-0.21677398681640625,0.3916130065917969,0.6800753275553385
27,-8.877666238082062,0.00011916530510993167,-0.922421536438037,-0.21622467041015625,0.3918876647949219,0.6792634328206381
28,-8.877739626378244,0.0001233915894566185,-0.9238988690555061,-0.21652984619140625,0.3917350769042969,0.6798766454060873
29,-8.878048555157404,0.00011003872493141735,-0.9214747308491837,-0.217254638671875,0.3913726806640625,0.6787570317586263
30,-8.877766060862715,0.0001330047021546051,-0.9221468109699913,-0.21720123291015625,0.3913993835449219,0.680262565612793
31,-8.87781899577909,0.00012565720140364004,-0.9232463965888087,-0.21731948852539062,0.3913402557373047,0.6797107060750326
32,-8.877773165290172,0.00013423619692032925,-0.9234181218403705,-0.2142486572265625,0.39287567138671875,0.679472287495931
33,-8.877674273076432,0.00013778873760709732,-0.9232720722588965,-0.21664810180664062,0.3916759490966797,0.6799297332763672
34,-8.877987597345038,0.00013696869635746635,-0.9237480805088012,-0.21541976928710938,0.3922901153564453,0.6797440846761068
35,-8.878047876472563,0.00011609209224673082,-0.9237211721310814,-0.21568679809570312,0.39215660095214844,0.6799999872843424
36,-8.877779820866898,0.00011594615167454297,-0.9244337154488562,-0.21549224853515625,0.3922538757324219,0.6791286468505859
37,-8.877848069779974,0.0001137579013668877,-0.9228081315894769,-0.21747207641601562,0.3912639617919922,0.6790790557861328
38,-8.877714783808724,0.00011782216672176195,-0.9235823119142879,-0.2154693603515625,0.39226531982421875,0.6796162923177084
39,-8.877835259428807,0.00010796684882489046,-0.923127966647769,-0.21639251708984375,0.3918037414550781,0.6794608434041342
40,-8.877752165962722,0.00011691105614356215,-0.9225642990848542,-0.21677780151367188,0.39161109924316406,0.6791321436564127
41,-8.87765406888252,0.00011027157378578526,-0.9232320328848118,-0.21514892578125,0.392425537109375,0.6796337763468424
42,-8.877808766841015,0.0001326371509938476,-0.9232144683981005,-0.2146148681640625,0.39269256591796875,0.679485003153483
43,-8.877710227223062,0.00012098712589131091,-0.9221615610193226,-0.21726608276367188,0.39136695861816406,0.6796690622965494
44,-8.877702042419358,0.0001250761358979423,-0.9225220743142017,-0.21550750732421875,0.3922462463378906,0.6801792780558268
45,-8.877805355417907,0.0001176016841144757,-0.9233607863465068,-0.21775054931640625,0.3911247253417969,0.6794783274332682
46,-8.877641505255971,0.00011723172499153479,-0.9237337766042515,-0.21776199340820312,0.39111900329589844,0.679326057434082
47,-8.877940030274686,0.00011664044413130943,-0.9224224408823147,-0.217041015625,0.3914794921875,0.6798785527547201
48,-8.877875035012284,0.00011620806241474808,-0.923828780640747,-0.21678924560546875,0.3916053771972656,0.6798578898111979
49,-8.877751475327754,0.00010165477409992378,-0.9227181387822725,-0.21638870239257812,0.39180564880371094,0.6794573465983073
50,-8.877876902105662,9.916172872806412e-05,-0.9237029015395706,-0.21628952026367188,0.39185523986816406,0.6799634297688802
51,-8.877948751357717,9.510245272527346e-05,-0.9219546630858417,-0.21517562866210938,0.3924121856689453,0.679607073465983
52,-8.877916193804435,0.00010486557867663744,-0.9234950272676201,-0.21440505981445312,0.39279747009277344,0.6789690653483073
53,-8.877918603653871,0.00010029084765284519,-0.9230941353576441,-0.21639251708984375,0.3918037414550781,0.6793371836344401
54,-8.877923131549245,9.815825347118303e-05,-0.9239601597458886,-0.214599609375,0.3927001953125,0.6794761021931967
55,-8.877764349563439,0.0001050371620461882,-0.9222555166305142,-0.2161712646484375,0.39191436767578125,0.6789528528849283
56,-8.877670457045854,0.00010196875886548701,-0.9224801538396719,-0.21627044677734375,0.3918647766113281,0.6794757843017578
57,-8.877913672827543,0.00010429792719503687,-0.9227342992981562,-0.21639633178710938,0.3918018341064453,0.6796032587687174
58,-8.877954560678702,9.587708304146032e-05,-0.9236856619590981,-0.21590423583984375,0.3920478820800781,0.6791782379150391
59,-8.87793550836935,0.00010916030547021124,-0.9241364582705387,-0.21543121337890625,0.3922843933105469,0.6791362762451172
60,-8.877749666597232,0.00010632006007430299,-0.9219311204370797,-0.21859359741210938,0.3907032012939453,0.6793556213378906
61,-8.877913984243637,0.00011692180898966551,-0.9238582947972418,-0.21651840209960938,0.3917407989501953,0.6796805063883463
62,-8.877873052618876,0.00012519312346763207,-0.9245746464863487,-0.21700286865234375,0.3914985656738281,0.6789251963297526
63,-8.878013124789653,8.419098868002726e-05,-0.9231882055545952,-0.21536636352539062,0.3923168182373047,0.679567019144694
64,-8.878123061035327,8.145058915389197e-05,-0.9224028950853267,-0.21740341186523438,0.3912982940673828,0.6794761021931967
65,-8.87801932996697,9.080366199383452e-05,-0.9239206846381194,-0.214996337890625,0.3925018310546875,0.6801017125447592
66,-8.877869398097797,9.118811758114596e-05,-0.9231722948923107,-0.217193603515625,0.3914031982421875,0.6794303258260092
67,-8.877859458988661,9.844600533132369e-05,-0.9232280651179963,-0.21535873413085938,0.3923206329345703,0.6794347763061523
68,-8.87781404368368,0.00010206353848178958,-0.922821856787607,-0.21624755859375,0.391876220703125,0.6796642939249674
69,-8.878012346738188,9.005800007998671e-05,-0.9234113730572062,-0.21610641479492188,0.39194679260253906,0.679356575012207
70,-8.87806153489429,8.31249919118048e-05,-0.9236478481194013,-0.21489715576171875,0.3925514221191406,0.678950309753418
71,-8.877936653563214,8.969782968314176e-05,-0.9233618387937099,-0.21677780151367188,0.39161109924316406,0.6790135701497396
72,-8.87787455237372,9.82220696894923e-05,-0.9228922476875141,-0.21724700927734375,0.3913764953613281,0.6790889104207357
73,-8.877890327284486,0.00010789911773391595,-0.923561508754176,-0.21491622924804688,0.39254188537597656,0.6790927251180013
74,-8.877810185697358,0.00010734227906791652,-0.9228167312926985,-0.21636199951171875,0.3918190002441406,0.6795393625895182
75,-8.877882876881072,0.00010402612573203861,-0.9245878087679102,-0.21714401245117188,0.39142799377441406,0.6798639297485352
76,-8.877692880081904,0.0001031346377300082,-0.9237976735891493,-0.21624755859375,0.391876220703125,0.6791677474975586
77,-8.877970862266956,9.192958296096237e-05,-0.9230686932870071,-0.2158660888671875,0.39206695556640625,0.6801671981811523
78,-8.8780539262258,9.229221892918887e-05,-0.9231444945062321,-0.21635818481445312,0.39182090759277344,0.6802132924397787
79,-8.877902039069209,9.27738356276293e-05,-0.9233729934025519,-0.21590423583984375,0.3920478820800781,0.6803092956542969
80,-8.878052836920158,7.649388382424113e-05,-0.923035608382861,-0.2177276611328125,0.39113616943359375,0.6796131134033203
81,-8.878094014315165,9.097207718634122e-05,-0.9228840371144997,-0.21627426147460938,0.3918628692626953,0.6800896326700846
82,-8.877922596141843,8.801113025380534e-05,-0.9235064576621994,-0.21722030639648438,0.3913898468017578,0.6795012156168619
83,-8.877888481799005,8.344893651973151e-05,-0.9226262125152971,-0.218841552734375,0.3905792236328125,0.6801226933797201
84,-8.87798541153105,7.547010170165844e-05,-0.9252251543902617,-0.21748733520507812,0.39125633239746094,0.6802883148193359
85,-8.878003318543382,7.104783538041012e-05,-0.9239408924444774,-0.21452713012695312,0.39273643493652344,0.6796801884969076
86,-8.878019538783017,7.094313258108561e-05,-0.9230220084438656,-0.21463775634765625,0.3926811218261719,0.6802463531494141
87,-8.878089683520347,7.388186272495415e-05,-0.9245319500520282,-0.21739578247070312,0.39130210876464844,0.6806761423746744
88,-8.87803332802904,7.804764338592961e-05,-0.9236253161512309,-0.21535873413085938,0.3923206329345703,0.679637591044108
89,-8.878057553177984,7.384159886610937e-05,-0.9236159640567507,-0.21490859985351562,0.3925457000732422,0.679340680440267
90,-8.877988987333152,7.672806060704589e-05,-0.9245627916414492,-0.2160186767578125,0.39199066162109375,0.6799726486206055
91,-8.878032267111202,7.553174074853252e-05,-0.9242631666729153,-0.21568679809570312,0.39215660095214844,0.6797971725463867
92,-8.877944513826023,7.598053920074204e-05,-0.9248987122603012,-0.2143402099609375,0.39282989501953125,0.6792964935302734
93,-8.878088483025879,7.828236954867979e-05,-0.9236857907393414,-0.2169342041015625,0.39153289794921875,0.6797498067220052
94,-8.877995768681455,8.482220798736398e-05,-0.9230299478552411,-0.21747589111328125,0.3912620544433594,0.6805248260498047
95,-8.878085850068743,7.74039199812496e-05,-0.9232438590713059,-0.21471786499023438,0.3926410675048828,0.6800750096638998
96,-8.877897517296015,7.695811245717431e-05,-0.9230703230375639,-0.21752166748046875,0.3912391662597656,0.6790507634480795
97,-8.877863165857613,8.183566858406129e-05,-0.9227592449747704,-0.21576690673828125,0.3921165466308594,0.6791048049926758
98,-8.877905025365903,8.525801140861353e-05,-0.9239203613377072,-0.21466827392578125,0.3926658630371094,0.6796719233194987
99,-8.878048608070078,7.66820939265405e-05,-0.9238673192863871,-0.217559814453125,0.3912200927734375,0.679815928141276
100,-8.878007997700356,7.212071329369e-05,-0.9234721061827713,-0.21673583984375,0.391632080078125,0.6795825958251953
101,-8.87803237635916,7.28265937005868e-05,-0.9232974698050498,-0.21854400634765625,0.3907279968261719,0.6805922190348307
102,-8.877977297478182,8.21826203354206e-05,-0.923525727478534,-0.21674728393554688,0.39162635803222656,0.6795269648234049
103,-8.877973635423688,8.371796121737064e-05,-0.9233790908805304,-0.2153167724609375,0.39234161376953125,0.6796398162841797
104,-8.877898851991592,7.982451808012418e-05,-0.9239612489022306,-0.21472930908203125,0.3926353454589844,0.680088996887207
105,-8.878041816187519,0.00013558928127457224,-0.9253681650069439,-0.21438217163085938,0.3928089141845703,0.679162343343099
106,-8.877860327086623,0.0001083277480222471,-0.9232456781845713,-0.21638870239257812,0.39180564880371094,0.6794757843017578
107,-8.877869874815616,0.00011451828535149157,-0.9238930742114349,-0.2158355712890625,0.39208221435546875,0.6793626149495443
108,-8.877932600374557,0.00013969608688126195,-0.9238071807205301,-0.21687698364257812,0.39156150817871094,0.678796132405599
109,-8.878067255544337,9.04417118003521e-05,-0.9234264376410124,-0.21406173706054688,0.39296913146972656,0.6791210174560547
110,-8.878079158800045,8.754444325650335e-05,-0.9233164860584111,-0.21633148193359375,0.3918342590332031,0.6795988082885742
111,-8.878025786933541,0.00010626441816301224,-0.923945711271017,-0.21546173095703125,0.3922691345214844,0.679292360941569
112,-8.877964851828013,9.474631266639022e-05,-0.9233158147210929,-0.21841812133789062,0.3907909393310547,0.6797183354695638
113,-8.878036117062944,8.771003167848018e-05,-0.9227652267578605,-0.21767044067382812,0.39116477966308594,0.6797167460123698
114,-8.877864068578587,8.736205487146224e-05,-0.9229843079700117,-0.21779632568359375,0.3911018371582031,0.6791884104410807
115,-8.877961149062596,8.840634499014606e-05,-0.9234431496679463,-0.21550750732421875,0.3922462463378906,0.6795619328816732
116,-8.878033281940239,8.877188921883873e-05,-0.9237934562332271,-0.2169647216796875,0.39151763916015625,0.6795616149902344
117,-8.87802197456493,9.31200843858787e-05,-0.9229959031718522,-0.21699905395507812,0.39150047302246094,0.6793413162231445
118,-8.877928990426355,8.671528687019074e-05,-0.9239292404555499,-0.21475601196289062,0.3926219940185547,0.6795787811279297
119,-8.878126755145185,8.15974574777576e-05,-0.9245960286080503,-0.21633529663085938,0.3918323516845703,0.6794249216715494
120,-8.878087040635787,8.011708558831108e-05,-0.9231534655203859,-0.21712493896484375,0.3914375305175781,0.6801703770955404
121,-8.87786243366789,8.179606992399367e-05,-0.9230353054499005,-0.21640396118164062,0.3917980194091797,0.6805353164672852
122,-8.877983975229565,8.812333503964372e-05,-0.9235621306712005,-0.21700668334960938,0.3914966583251953,0.6797240575154623
123,-8.878061943977638,7.20835770191544e-05,-0.9234478461847289,-0.21712875366210938,0.3914356231689453,0.6790784200032552
124,-8.878028373075223,9.02141350110708e-05,-0.9237101774394887,-0.2144622802734375,0.39276885986328125,0.679493268330892
125,-8.877922340526887,9.45275361118203e-05,-0.9234970313391386,-0.21625518798828125,0.3918724060058594,0.6795851389567057
126,-8.877966889320792,9.791662090747779e-05,-0.9228430826596536,-0.2170562744140625,0.39147186279296875,0.6800635655721029
127,-8.878050585149523,9.992510354489663e-05,-0.9236978476221225,-0.21667861938476562,0.3916606903076172,0.679930051167806
128,-8.877944073853628,0.00010054442632376056,-0.9245871205126832,-0.21622085571289062,0.3918895721435547,0.6799592971801758
129,-8.877926891724755,8.763150775308193e-05,-0.9239505505801162,-0.21530532836914062,0.3923473358154297,0.6802209218343099
130,-8.877923727605818,9.064580484049598e-05,-0.9219250559821148,-0.21701431274414062,0.3914928436279297,0.6795005798339844
131,-8.877986992002798,9.342963291631182e-05,-0.9232560225122484,-0.21792984008789062,0.3910350799560547,0.6798966725667318
132,-8.878044666027261,8.990190662234442e-05,-0.9224775154922895,-0.21815109252929688,0.39092445373535156,0.6797231038411459
133,-8.87787836313748,9.904036892926919e-05,-0.9236151833493409,-0.2138519287109375,0.39307403564453125,0.6794621149698893
134,-8.877989190019544,0.00010162077877142124,-0.9238911100178484,-0.21681594848632812,0.39159202575683594,0.6800257364908854
135,-8.877950887631094,0.00010717366135585697,-0.923560359225803,-0.2152252197265625,0.39238739013671875,0.6804250081380209
136,-8.877877732931402,0.00010107368482061359,-0.9222812455668645,-0.21677780151367188,0.39161109924316406,0.6790583928426107
137,-8.87794998957802,0.00011414711152424563,-0.9230294547684252,-0.21555709838867188,0.39222145080566406,0.6795438130696615
138,-8.878020299930693,9.068521956631991e-05,-0.9237019835652518,-0.21738815307617188,0.39130592346191406,0.6797370910644531
139,-8.877961933380668,0.00010571742328087193,-0.9231705889794171,-0.21789932250976562,0.3910503387451172,0.6799354553222656
140,-8.877918871118723,0.00011161195740168396,-0.9238968697421797,-0.21492385864257812,0.39253807067871094,0.6800022125244141
141,-8.877842029740451,0.0001094015971355927,-0.9239964368285314,-0.21689605712890625,0.3915519714355469,0.680378278096517
142,-8.877818332694332,0.00010529784397428467,-0.9248250965151783,-0.21651077270507812,0.39174461364746094,0.6802218755086263
143,-8.8778813527091,0.00011932318611462117,-0.9240215068796829,-0.21598052978515625,0.3920097351074219,0.6805076599121094
144,-8.878038739751968,0.00010841096558148028,-0.9235901171890646,-0.21791458129882812,0.39104270935058594,0.6803112030029297
145,-8.877916453124499,0.00011498597187005862,-0.9240101635120936,-0.217376708984375,0.3913116455078125,0.6800883611043295
146,-8.877857490006118,0.000127560743292294,-0.9242313340573673,-0.21555328369140625,0.3922233581542969,0.6801443099975586
147,-8.87790129217782,8.892975425780568e-05,-0.9233321459166177,-0.21841812133789062,0.3907909393310547,0.6803906758626302
148,-8.878083764940321,8.149297462766144e-05,-0.9243291886768361,-0.216064453125,0.3919677734375,0.6799853642781576
149,-8.878002841640335,8.969320207478973e-05,-0.9239542248816406,-0.21704483032226562,0.3914775848388672,0.6799809137980143
150,-8.877945263560882,8.291796922196484e-05,-0.9238579540628962,-0.21680831909179688,0.39159584045410156,0.6791642506917318
151,-8.878005117751119,9.028598757904345e-05,-0.9230601946537149,-0.21535110473632812,0.39232444763183594,0.6792821884155273
152,-8.878072377490401,9.674002654933089e-05,-0.9238861622185368,-0.21601486206054688,0.39199256896972656,0.6804418563842773
153,-8.87787047212006,8.982331442559721e-05,-0.9231499237598086,-0.2164459228515625,0.39177703857421875,0.6796820958455404
154,-8.8779263459491,9.214527856074536e-05,-0.9227605767625846,-0.2163848876953125,0.39180755615234375,0.6793797810872396
155,-8.877888543274338,0.000112536098803044,-0.924244824960283,-0.21561813354492188,0.39219093322753906,0.6798566182454427
156,-8.87798582409026,0.0001001824110363442,-0.9238584354021668,-0.21644210815429688,0.39177894592285156,0.6798365910847982
157,-8.877829455493147,0.00011214383745433698,-0.9239581965112507,-0.21661376953125,0.391693115234375,0.6801570256551107
158,-8.877840822114555,0.00010162389499965506,-0.9224590189723472,-0.21764755249023438,0.3911762237548828,0.6804682413736979
159,-8.87782407118398,0.00010418245466045852,-0.9240798340010201,-0.21635818481445312,0.39182090759277344,0.6808287302652994
160,-8.877977383777415,8.154799720383127e-05,-0.9238438173437089,-0.21794509887695312,0.39102745056152344,0.6800877253214518
161,-8.877964900752474,8.682011413841077e-05,-0.922812031723879,-0.2186279296875,0.39068603515625,0.6808188756306967
162,-8.877902975629086,0.00010367338763011558,-0.9227113247067109,-0.21738433837890625,0.3913078308105469,0.6797138849894205
163,-8.877883412931375,0.00011247207808681027,-0.9237353615432085,-0.21714019775390625,0.3914299011230469,0.6799030303955078
164,-8.877863799482826,0.00011112664244012267,-0.9230654216407288,-0.21590042114257812,0.39204978942871094,0.6797405878702799
165,-8.87777330605609,0.0001286682450036656,-0.9234495770285207,-0.21614456176757812,0.39192771911621094,0.6804593404134115
166,-8.877939664935543,0.00012063555332343721,-0.9223091286000908,-0.21714019775390625,0.3914299011230469,0.680077870686849
167,-8.87792383041834,0.00012409441436026146,-0.9236278817136849,-0.2146148681640625,0.39269256591796875,0.6803067525227865
168,-8.877885458931084,9.145898564631697e-05,-0.923222613543544,-0.21740341186523438,0.3912982940673828,0.6805604298909506
169,-8.87800901382521,9.201970158890751e-05,-0.9234253966571941,-0.21605300903320312,0.39197349548339844,0.6808748245239258
170,-8.877837788464014,0.00012975378549502195,-0.9243189293483738,-0.21698760986328125,0.3915061950683594,0.6801637013753256
171,-8.878025775593798,8.348617500416994e-05,-0.9227346371037584,-0.2169952392578125,0.39150238037109375,0.6796290079752604
172,-8.878031071141162,7.96200170701786e-05,-0.9230620386267105,-0.2188873291015625,0.39055633544921875,0.6806154251098633
173,-8.878022643739863,8.47508182072414e-05,-0.9230549258269889,-0.2152557373046875,0.39237213134765625,0.6809431711832682
174,-8.878049075475822,8.599058048242047e-05,-0.9236381869113188,-0.2159423828125,0.39202880859375,0.6807384490966797
175,-8.878006278749439,8.712176195521772e-05,-0.9236784999910128,-0.21523284912109375,0.3923835754394531,0.6800921758015951
176,-8.87692803492864,0.00034224689135205677,-0.9232400867554134,-0.21716690063476562,0.3914165496826172,0.6806802749633789
177,-8.877867716111812,0.000119370268830601,-0.9236996026496058,-0.21535491943359375,0.3923225402832031,0.6789709726969401
