iter,Energy,sigma_E,Mx,Mz,Ntot,accept
0,8.085559704760417,0.0080030652796744,0.9998022292939063,0.00437164306640625,0.5021858215332031,0.9874515533447266
1,8.054469703345998,0.007759304823148201,0.9997561549338666,0.000324249267578125,0.5001621246337891,0.987516721089681
2,8.02890234909369,0.00817679523436567,0.999776942600012,-0.004077911376953125,0.49796104431152344,0.9844996134440104
3,7.9865102088050826,0.008066287975273194,0.9996527051074533,-0.007991790771484375,0.4960041046142578,0.9805949529012045
4,7.95186605981892,0.008021343885345558,0.9994709226154896,-0.01177215576171875,0.4941139221191406,0.9751923878987631
5,7.905170769668492,0.008449134108744101,0.9991998898449961,-0.017894744873046875,0.49105262756347656,0.9695425033569336
6,7.875056709653088,0.008290547378663833,0.9989339166972931,-0.0198211669921875,0.49008941650390625,0.9630603790283203
7,7.832399825499741,0.008529973127246702,0.9984407089138743,-0.023685455322265625,0.4881572723388672,0.9569451014200846
8,7.80829325938561,0.008473380328580013,0.9982819881369676,-0.027538299560546875,0.48623085021972656,0.9507319132486979
9,7.76714714169012,0.008159139018562021,0.9975928858303045,-0.028881072998046875,0.48555946350097656,0.9439490636189779
10,7.728201613722246,0.008858569989560803,0.997160063542093,-0.0350799560546875,0.48246002197265625,0.9370479583740234
11,7.6920188549675865,0.00841214625561884,0.9966060142452806,-0.039005279541015625,0.4804973602294922,0.9309431711832682
12,7.653239159300637,0.008958793316428971,0.9959867324597034,-0.042888641357421875,0.47855567932128906,0.9240080515543619
13,7.613943448394614,0.008768465213490345,0.995153925658223,-0.045040130615234375,0.4774799346923828,0.9173281987508138
14,7.586828235926093,0.008401231017937744,0.994606161264195,-0.046825408935546875,0.47658729553222656,0.9101899464925131
15,7.535974514614396,0.00874796958103469,0.993537202903912,-0.051662445068359375,0.4741687774658203,0.9034090042114258
16,7.497375631797838,0.008735717543025564,0.9928066012085938,-0.057155609130859375,0.4714221954345703,0.8964640299479166
17,7.435475016356615,0.008832190693582865,0.9912277669783804,-0.06158447265625,0.469207763671875,0.8895737330118815
18,7.416158671584181,0.008825499349428516,0.9906595188309264,-0.0621490478515625,0.46892547607421875,0.8819360733032227
19,7.370426819493626,0.008631992295392526,0.9893696254806896,-0.06490325927734375,0.4675483703613281,0.8753395080566406
20,7.326191958805713,0.008999863479434536,0.9882367499351508,-0.07104110717773438,0.4644794464111328,0.8680597941080729
21,7.298720232198133,0.009351031819661456,0.9873252317016716,-0.0719451904296875,0.46402740478515625,0.861088752746582
22,7.234402401515132,0.008942027373634726,0.9851426003719457,-0.0747222900390625,0.46263885498046875,0.8533500035603842
23,7.179388936102157,0.00947073756298222,0.9834062092639819,-0.07976150512695312,0.46011924743652344,0.8463401794433594
24,7.153642912496647,0.009539926006400268,0.9825113779465767,-0.08159637451171875,0.4592018127441406,0.838886578877767
25,7.1075206802279265,0.009231358878674214,0.9809098876610318,-0.08546066284179688,0.45726966857910156,0.8314437866210938
26,7.042632874058522,0.00915046393288915,0.978464050608636,-0.08850479125976562,0.4557476043701172,0.8235479990641276
27,7.018864633979578,0.009287642351588764,0.9775278974271867,-0.08980560302734375,0.4550971984863281,0.8158887227376302
28,6.976863828128196,0.009529946515811264,0.9758012301312261,-0.09209823608398438,0.4539508819580078,0.8086471557617188
29,6.886311648550743,0.009541573521661477,0.9720232704546887,-0.096588134765625,0.4517059326171875,0.8003050486246744
30,6.864982798443485,0.009867033438172712,0.9713366361065727,-0.10054397583007812,0.44972801208496094,0.7927958170572916
31,6.804737959673382,0.009485431183356584,0.9684260102032367,-0.10119247436523438,0.4494037628173828,0.785053571065267
32,6.772189247470846,0.010333020517237503,0.9671646514868159,-0.10552978515625,0.447235107421875,0.7773208618164062
33,6.6983125801796355,0.01024579998225465,0.9634533807664037,-0.1068572998046875,0.44657135009765625,0.7688725789388021
34,6.64426000113336,0.009927963487658729,0.9611209606948141,-0.11142349243164062,0.4442882537841797,0.7606528600056967
35,6.604905101689894,0.010105742417789762,0.9590160163945053,-0.11208724975585938,0.4439563751220703,0.7528546651204427
36,6.539566936120689,0.01009919169758268,0.9556056194407234,-0.11375808715820312,0.44312095642089844,0.7444969813028971
37,6.50588854875138,0.009777736758108417,0.9539345558762194,-0.11667251586914062,0.4416637420654297,0.7361990610758463
38,6.426153107897562,0.010140358221989583,0.9496972344510006,-0.11959075927734375,0.4402046203613281,0.7281427383422852
39,6.378468452893996,0.010944823032533425,0.9471379013824139,-0.12097549438476562,0.4395122528076172,0.7198508580525717
40,6.312096856001841,0.010363778451234873,0.943458629744119,-0.12350082397460938,0.4382495880126953,0.7106660207112631
41,6.250987629663609,0.010370498463006337,0.9399684175731735,-0.12665939331054688,0.43667030334472656,0.7023576100667318
42,6.193848478931725,0.011130767187193432,0.9362632089246059,-0.12555694580078125,0.4372215270996094,0.6933730443318685
43,6.1426016820824865,0.010804921061178911,0.9334569625344239,-0.12802505493164062,0.4359874725341797,0.6851596832275391
44,6.07768521223485,0.011241041784790618,0.9298267024831879,-0.133056640625,0.4334716796875,0.6769275665283203
45,6.031066838700488,0.01149267272119443,0.926659164532165,-0.13233184814453125,0.4338340759277344,0.6675383249918619
46,5.944995982037274,0.011383232714174322,0.9213811225606944,-0.13496017456054688,0.43251991271972656,0.6589603424072266
47,5.891105286030916,0.011628337854707396,0.9181448732006956,-0.13736343383789062,0.4313182830810547,0.6506557464599609
48,5.82787176352407,0.011633142729456735,0.9135982664708935,-0.13601303100585938,0.4319934844970703,0.6422147750854492
49,5.773944561419896,0.011713574437244387,0.9103519091702109,-0.138885498046875,0.4305572509765625,0.631892204284668
50,5.6921537034082235,0.01129707668579982,0.9048501018655246,-0.14166259765625,0.429168701171875,0.6233132680257162
51,5.6129233609221885,0.011173701608811218,0.8993528090724763,-0.1424713134765625,0.42876434326171875,0.6142285664876302
52,5.56030490400325,0.011617105456701058,0.8960792467714709,-0.14589309692382812,0.42705345153808594,0.6059236526489258
