iter,Energy,sigma_E,Mx,sigma_Mx,Mz,sigma_Mz,Mz_AFM,sigma_Mz_AFM,Ntot,sigma_Ntot,accept
0,-62.16884294720143,0.004090976288471034,-0.3375056189823056,0.0010631578659950683,-0.0001621246337890625,0.0003113064606344635,-0.06502342224121094,0.04109038014673046,nan,nan,0.06822713216145833
1,-62.12503182344945,0.004858759391946192,-0.3440282168859454,0.001038179781386234,-0.00055694580078125,0.00030126128626672694,-0.0682525634765625,0.040945150785782335,nan,nan,0.06979592641194661
2,-62.04518921011675,0.00653214406735466,-0.35909127202747015,0.0011434966760923506,-0.0001544952392578125,0.0003234639786862776,-0.06958961486816406,0.04062633301466048,nan,nan,0.07630713780721028
3,-61.86375193699742,0.01227047287258162,-0.3776942496943292,0.001508630199522582,0.0008087158203125,0.0003292421597662743,-0.08172988891601562,0.040131311775107134,nan,nan,0.08577887217203777
4,-61.7862684654026,0.00914638932647302,-0.3877584820671558,0.0009736738763736938,0.000865936279296875,0.00035189124435114794,-0.065887451171875,0.03995349398345893,nan,nan,0.0909428596496582
5,-60.764789406621205,0.03278893812436487,-0.44314449317244975,0.0015716063693842022,0.0044193267822265625,0.00040246262881133197,-0.03596687316894531,0.03817843399707107,nan,nan,0.12746906280517578
6,-60.8821159768646,0.03055643323548751,-0.4361561043421851,0.0015624654060928049,0.0043792724609375,0.00039552485372629486,-0.031856536865234375,0.03835130329427936,nan,nan,0.12514225641886392
7,-60.84185012948673,0.030410250621259505,-0.439254019533287,0.0015026128027053095,0.0036640167236328125,0.0003744698986611958,-0.03134727478027344,0.038102428365176425,nan,nan,0.12662506103515625
8,-60.71959899099153,0.02996665385646333,-0.44802847279580504,0.00142581113132671,0.0037097930908203125,0.0004079866399966871,-0.03720664978027344,0.03776295903432615,nan,nan,0.13459332784016928
9,-60.84719702822602,0.02664810357901209,-0.4433800917792752,0.0013581530860951225,0.00324249267578125,0.0004002954931808755,-0.0425567626953125,0.037973419157403855,nan,nan,0.131074587504069
10,-60.8759325899394,0.024756723879384015,-0.4429951311544329,0.001366917070775362,0.002857208251953125,0.0003672980013595213,-0.040493011474609375,0.03794135138990268,nan,nan,0.1303435961405436
11,-61.02776937659107,0.0232350061138332,-0.43179598693959065,0.001420609917608792,0.0029621124267578125,0.0003724873424093287,-0.04096412658691406,0.038309258280759435,nan,nan,0.12396844228108723
12,-61.0554465533428,0.02675421420226936,-0.42509761605246155,0.0015789399603482219,0.00290679931640625,0.0003636675107450109,-0.0369110107421875,0.03843915493086354,nan,nan,0.12113539377848308
13,-61.13580699217589,0.024921505440062313,-0.41871535418908934,0.0015901408906945065,0.0029354095458984375,0.00036510151673445736,-0.03787422180175781,0.038578060838895895,nan,nan,0.11706479390462239
14,-61.040189007235234,0.02511980725504645,-0.42598603558972314,0.0014884380317499598,0.0021610260009765625,0.00038077192820369594,-0.04257774353027344,0.038254712114080894,nan,nan,0.12148507436116536
15,-61.09238089043404,0.022350281434721363,-0.423801647264348,0.001412095942316928,0.0025882720947265625,0.00037947332555686447,-0.04417991638183594,0.03840444191359,nan,nan,0.12024323145548503
16,-61.046145134375756,0.016472525472118475,-0.42648750222667076,0.0011183243530969982,0.0029048919677734375,0.0003815396717885985,-0.05209922790527344,0.03821923394639919,nan,nan,0.12267176310221355
17,-60.99734732354015,0.019661821292517128,-0.4259313500401518,0.0012163343427592228,0.0019588470458984375,0.000393510487757331,-0.05267143249511719,0.038093290077428725,nan,nan,0.1242052714029948
18,-61.03621984748306,0.01842858631517138,-0.4237601284165109,0.0011591614541326027,0.002361297607421875,0.00037725289776858887,-0.0580596923828125,0.03816037499907792,nan,nan,0.12256542841593425
19,-61.04476681203802,0.02036814955162987,-0.41962073110340015,0.0011954311870362967,0.001621246337890625,0.0003993828960131816,-0.060512542724609375,0.038245670780829966,nan,nan,0.12192169825236003
20,-61.124560415346465,0.019669136737131568,-0.41083002001287383,0.0011795258731699286,0.0017299652099609375,0.0003644796199411625,-0.06234550476074219,0.03845258317928441,nan,nan,0.11726856231689453
21,-61.06303977668857,0.02154371846200883,-0.4142388205341021,0.0012773372181900857,0.0020618438720703125,0.0003609813086997383,-0.05846977233886719,0.03827794559084326,nan,nan,0.11924203236897786
22,-61.15170060778077,0.02008115801510612,-0.4101701488061025,0.0012011496582758727,0.001605987548828125,0.0003748767687998465,-0.06615829467773438,0.038373321246352114,nan,nan,0.1163021723429362
23,-61.18428608688167,0.018028492626816453,-0.4049191850790308,0.0011447675203074127,0.0019779205322265625,0.00036339206361916964,-0.06611442565917969,0.038529119640445544,nan,nan,0.11467885971069336
24,-61.23854948217276,0.017306936363766654,-0.39803610544475276,0.0011083076638463412,0.0019664764404296875,0.00034899218374726237,-0.07005500793457031,0.0386474551786807,nan,nan,0.11090739568074544
25,-61.28293955931215,0.014863502659415875,-0.3915368641159773,0.0010484743777979962,0.00159454345703125,0.0003525292616822358,-0.0852203369140625,0.038791119204574176,nan,nan,0.10752185185750325
26,-61.31536084132084,0.01635408799711615,-0.3857468806004576,0.0010950544101105896,0.0018062591552734375,0.0003570637127480346,-0.08695411682128906,0.03889746589089317,nan,nan,0.10399103164672852
27,-61.34442465542162,0.011884588757006131,-0.38918745873650806,0.0010214946100750729,0.0015621185302734375,0.0003588296149941854,-0.10014533996582031,0.03883294912388177,nan,nan,0.10399977366129558
28,-61.30520017767705,0.01251543805609951,-0.38821435643617974,0.0010321363188459103,0.0017642974853515625,0.00036721220536287233,-0.10849189758300781,0.03875259884571263,nan,nan,0.10508298873901367
29,-61.25271595813666,0.013150253632244164,-0.3887718118321217,0.0010932523211413107,0.00106048583984375,0.00036143234334092635,-0.11621475219726562,0.038594806471769195,nan,nan,0.10671393076578777
30,-61.18258493929743,0.01410313676651468,-0.38819031385784086,0.0010627510357963015,0.0017852783203125,0.0003512364510980263,-0.12784194946289062,0.03851296925575719,nan,nan,0.10643990834554036
31,-61.19402528931648,0.012738761904687455,-0.38516269661820246,0.0011423611578343193,0.0009918212890625,0.00034103625571978586,-0.13588714599609375,0.03858503522747885,nan,nan,0.10480705897013347
32,-61.190128403320955,0.012901265893436714,-0.3818848465965985,0.0011502713240673576,0.0014495849609375,0.00036274679696057463,-0.14048004150390625,0.03859561685793019,nan,nan,0.10378217697143555
33,-61.14634937871695,0.012999751872779868,-0.3839042169559477,0.001193559843052309,0.0012607574462890625,0.000344167510748538,-0.14440345764160156,0.0384759789483469,nan,nan,0.10611438751220703
34,-60.92714473434414,0.017255477966564025,-0.37857859626371493,0.001135793833727816,0.0004978179931640625,0.00033829478222078326,-0.1417255401611328,0.03839212326573513,nan,nan,0.10661904017130534
35,-60.7996731104228,0.019602888544447094,-0.374691889654855,0.0011586694769885354,0.0006046295166015625,0.0003524454751087018,-0.14745521545410156,0.03829458036103719,nan,nan,0.10621341069539388
36,-60.8638975635635,0.01988462298603582,-0.37204765663365125,0.001199982334298775,0.0009136199951171875,0.0003599732007761432,-0.1493206024169922,0.03841888280757213,nan,nan,0.10447072982788086
37,-60.846913270073124,0.021627415640509372,-0.36676630552237555,0.0011705024646668607,0.00133514404296875,0.0003598523891147477,-0.15066909790039062,0.0384741100900549,nan,nan,0.10265811284383138
38,-60.778863968107345,0.025350207213553595,-0.3650220315702022,0.0011259082749875853,0.0004558563232421875,0.0003424816188202582,-0.15545082092285156,0.03835332059627451,nan,nan,0.10331471761067708
39,-60.70317936021583,0.027792310869219836,-0.3642783552611526,0.0010353138350795879,0.0005645751953125,0.000348835632312784,-0.1590576171875,0.038240955356251945,nan,nan,0.10413074493408203
