log_file,n_iters,E_initial,E_final,sigma_E_final,accept_initial,accept_final,Mx_final,sigma_Mx_final,Mz_final,sigma_Mz_final,Mz_AFM_final,sigma_Mz_AFM_final,Mz_AFM_sq_final,sigma_Mz_AFM_sq_final,Ntot_final,sigma_Ntot_final
/mnt/d/0_code/0_nqs/phase_diagram/train/complex64/L32_J1.0_delta0.0_alphaInt5.5/rbm_LongIsing_L=32_J=1.0_delta=0.0_alphaInt=5.5_alpha=12_Cal1.log,234,-39.81312103114932,-40.42005697556849,0.00048075961599228705,0.1293481190999349,0.30724509557088214,-0.6556560158279575,0.001057220943669001,-0.0004482269287109375,0.0005338911705579941,0.017435073852539062,0.012298210675214267,0.41311144828796387,0.002207495403387461,nan,nan
