iter,Energy,sigma_E,Mx,sigma_Mx,Mz,sigma_Mz,Mz_AFM,sigma_Mz_AFM,Mz_AFM_sq,sigma_Mz_AFM_sq,Ntot,sigma_Ntot,accept
0,-39.81312103114932,0.006442206534639747,-0.4600619982778055,0.0010048643249982434,0.0007839202880859375,0.00041897063445144836,0.010011672973632812,0.03797601330825516,nan,nan,nan,nan,0.1293481190999349
1,-39.85442959143401,0.006339145649194713,-0.46681263613963875,0.0010619629722025956,-0.0003833770751953125,0.00041768797639862225,0.0016689300537109375,0.037709306059461226,nan,nan,nan,nan,0.13173230489095053
2,-39.910918260590634,0.005830427167121515,-0.4766402330997405,0.0010493702166835346,-0.0012226104736328125,0.00041757650329955347,0.0017986297607421875,0.03745006452679975,nan,nan,nan,nan,0.13606897989908853
3,-39.94814847849187,0.005228927277114096,-0.483505767694167,0.0010014178998895163,0.0008831024169921875,0.00042507912340360946,-0.013067245483398438,0.037208516393499085,nan,nan,nan,nan,0.14046780268351236
4,-39.976952140095,0.0048434013699366115,-0.4894875895012973,0.0009834309361400817,0.000377655029296875,0.00044560754533994534,-0.02332305908203125,0.03704054893163544,nan,nan,nan,nan,0.1440423329671224
5,-39.990545015519146,0.004607398733941328,-0.4922065225748286,0.0009905949896989647,-0.0004291534423828125,0.0004620278866956529,-0.011449813842773438,0.037059941498598745,nan,nan,nan,nan,0.14738082885742188
6,-40.02022766525004,0.004311321027875344,-0.49910252476016637,0.0009681349618502806,0.000759124755859375,0.00042518312313289953,-0.000598907470703125,0.03665375551543791,nan,nan,nan,nan,0.15029176076253256
7,-40.04426624981512,0.0040747893694802655,-0.504554721127697,0.0009928666738795563,-0.00030517578125,0.000455365255642779,-0.025054931640625,0.0365206564778627,nan,nan,nan,nan,0.15410836537679037
8,-40.06184396391217,0.003795940464492584,-0.5089593827810057,0.0009601259866319358,-0.0003452301025390625,0.0004554172367281427,-0.025934219360351562,0.03636140901078129,nan,nan,nan,nan,0.1574411392211914
9,-40.07831644188503,0.003896892083158092,-0.5135995129765725,0.0010465091548599007,0.0002994537353515625,0.00045190421732917716,-0.022691726684570312,0.03636499484796697,nan,nan,nan,nan,0.16008981068929037
