log_file,n_iters,E_initial,E_final,sigma_E_final,accept_initial,accept_final,Mx_final,sigma_Mx_final,Mz_final,sigma_Mz_final,Mz_AFM_final,sigma_Mz_AFM_final,Mz_AFM_sq_final,sigma_Mz_AFM_sq_final,Ntot_final,sigma_Ntot_final
/mnt/d/0_code/0_nqs/phase_diagram/train/complex64/L32_J1.0_delta0.0_alphaInt2.5/rbm_LongIsing_L=32_J=1.0_delta=0.0_alphaInt=2.5_alpha=12_Cal1.log,204,-38.26329394446754,-39.03744309060339,0.00022700224028543642,0.2648426691691081,0.5003566741943359,-0.7908646981437157,0.0008019048209104141,0.000270843505859375,0.0005983928035846136,-0.001140594482421875,0.0027502059570685923,0.12154316902160645,0.0009321372831149127,nan,nan
