log_file,n_iters,E_initial,E_final,sigma_E_final,accept_initial,accept_final,Mx_final,sigma_Mx_final,Mz_final,sigma_Mz_final,Mz_AFM_final,sigma_Mz_AFM_final,Mz_AFM_sq_final,sigma_Mz_AFM_sq_final,Ntot_final,sigma_Ntot_final
/mnt/d/0_code/0_nqs/phase_diagram/train/complex64/L32_J0.75_delta0.0_alphaInt5.5/rbm_LongIsing_L=32_J=0.75_delta=0.0_alphaInt=5.5_alpha=12_Cal1.log,202,-35.555240456162615,-36.57287103966609,0.00014510125012211702,0.3085397084554036,0.5665283203125,-0.8469201367689436,0.0006983254770221529,0.000530242919921875,0.0006321560384703838,-0.000194549560546875,0.002109656648747046,0.09513497352600098,0.0006894071747192968,nan,nan
