log_file,n_iters,E_initial,E_final,sigma_E_final,accept_initial,accept_final,Mx_final,sigma_Mx_final,Mz_final,sigma_Mz_final,Mz_AFM_final,sigma_Mz_AFM_final,Ntot_final,sigma_Ntot_final
/mnt/d/0_code/0_nqs/phase_diagram/train/complex128/L32_J1.0_delta0.0_alphaInt6.0/rbm_LongIsing_L=32_J=1.0_delta=0.0_alphaInt=6.0_alpha=4_Cal1.log,1,-40.17407064012,-40.17407064012,0.004634811678281175,0.4946438471476237,0.4946438471476237,-0.7957159041531858,0.0008405383207769016,-0.0001354217529296875,0.0006511442247315605,-0.04385566711425781,0.0029477866004818964,nan,nan
